Gene	HN_B73L2	HN_B73L4	HN_B73R3	HN_B73R4	HN_K55L1	HN_K55L4	HN_K55R3	HN_K55R4	HN_SDL1	HN_SDL2	HN_SDR1	HN_SDR2	HN_W153RL1	HN_W153RL3	HN_W153RR1	HN_W153RR3	LN_B73L1	LN_B73L4	LN_B73R3	LN_B73R4	LN_K55L3	LN_K55L4	LN_K55R1	LN_K55R4	LN_SDL3	LN_SDL4	LN_SDR2	LN_SDR4	LN_W153L2	LN_W153RL1	LN_W153RR3	LN_W153RR4
Zm00001d000823	0	1.32687803982451	0	0.652940755054943	0	0	1.21535646451288	0.93113406915272	0	0	2.37144192939091	3.64149589854844	0	0	0.83536014426127	0.791149964093437	1.45753224446113	0.330175398469406	0	0	0	0	1.88942430406503	1.00911150419176	0	0	4.79536453210286	2.97684882202375	0	0.160432540503954	1.8354936527245	0.602997906456875
Zm00001d003725	1.4074369240274	3.40920489064401	166.962410784078	247.412120265783	0.133604039861561	0	37.7913761958019	48.1742940303247	0.104514252623419	1.58559148259172	14.9556629707573	18.450791122123	0.275065601151649	0.0974425042145788	88.6237845310293	104.667407804385	0.453927317009793	0.462727565738146	86.234893670909	91.1681526208716	0.104918536307797	0	34.5252243410962	26.769339589821	0.643177054874675	1.43686200196223	12.7876387522743	16.3249595825358	0.858270857272886	0.449679529587726	117.594087615634	114.169951059607
Zm00001d000824	0.991073516462466	1.54587732795089	14.6610196679578	11.9811458937266	0.399839274634235	0	8.17710708647984	10.4142373559605	1.87669039055353	0.210899061276763	13.3891717596679	36.4203981130401	4.39036745915836	0.777647946256153	8.75911607574924	11.8349889774288	0.113206387919311	0.692406660867881	5.33780690345191	5.09885201848363	1.67462207466037	0.77842548343742	6.70541022622631	6.75166975897508	2.13871981839394	20.9793900114393	7.82156545042019	33.6563608480726	0.380527855813545	1.68220527907059	6.04872804282027	6.32269649488762
Zm00001d000834	5.20727633012029	4.03314908147187	0	0	0	0	0	0	0	0.573155760198063	0	0	0	0	0	0	3.19964862108618	6.27246139572487	0	0	0	0	0	0	0.46498816104396	0	0	0	0.103415222028483	0.36573539576627	0	0
ENSRNA049471119	0.708892862469681	1.47430893313835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d004014	0.131377827793609	0.655754398059991	0	0.181512487891722	0	0	0.506789568213864	0.345130774666645	0.33170160485116	0.503226331540694	0	0	0.436494062059181	0	0.185778935557719	0	0	0	0	0.993173287344696	0	0	0	0.160300117599132	0.850533364071722	0.20728335654843	0	0	0	0	0	0.536412037249668
Zm00001d004088	3.85077604304518	4.67410535839417	2.49419155460875	1.59607740124542	0	0	0	0	0.707084079476958	0.715147434123674	0.432399668037089	0.539480873859027	0	0	0	0	5.37427527175792	6.5545930955408	1.73635808831783	2.07302785096828	0	0	0	0	3.03689412895815	2.09885061229388	0.236808125042116	1.45726576794721	0	0	0	0
Zm00001d000853	1.09340801409205	1.52812689419378	1.95418729183803	1.45023345081612	0.141160052398719	0	0	0.172343580922869	0	0.0558421678959039	0	0.0518464909423546	0	0.205906782684791	0.123693430101412	0.410014994244825	2.03829702053176	2.44448624059612	0.59163591791713	1.26742358027257	0.0554261162242988	0	0.16140622886219	0.0533646921056236	0	0	0.0986193219969739	0.0479117279950173	0	0.0593889095952941	0.0970661351422431	0.267861280811691
Zm00001d000866	1.36428437682844	0.901275649692123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65003650316355	1.34562049187532	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d004249	0.118767390570837	0.592811131230499	0.358558019208996	0.410224558149703	0	0	0	0	0	0	0	0	0	0	0	0	1.62795922592517	0.995712196431298	0.624791392083904	1.64604461643109	0	0	0	0	0	0	0	0	0	0.0806362507245006	0	0
Zm00001d004293	4.74333733338861	3.20608672546175	8.03517066628548	9.28402111350146	0	0	0	0	0	0	0	0	0	0	0	0	7.58537594019656	8.28474959179768	4.45588329273502	7.09691057166977	0	0	0.0810416560534261	0	0	0	0	0	0	0	0	0
Zm00001d000871	0.392617585367823	0.816540332199701	1.89649610775466	2.53140108113609	0	0	0	0	0	0	0	0	0	0	0	0	1.07633150360207	4.57165936342255	2.95059451371492	2.47338347521419	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d004343	10.4918532500989	13.7539236748111	0.311555805401987	0.277238534581037	0	0	0	0	0	0	0	0	0	0	0	0	2.47547178166272	1.78244646452566	0.129259405824074	0.252825494237003	0.01816407684183	0	0	0	0	0	0	0	0	0	0	0
ENSRNA049464622	26.0062410117449	25.1727719555279	14.9687728504921	19.8120880533814	0	0	0	0	0	0	0	0	0	0	0	0	22.9873656840727	30.9044172967364	24.4758840137685	23.8858175606399	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA049464595	21.3657011572257	26.1672692504927	20.067575093683	16.9460902939841	0	0	0	0	0	0	0	0	0	0	0	0	30.9132420220594	17.1384067298538	17.8408040364158	29.412172488206	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d004481	0.43482447184625	0.58857401463301	0.516193078206272	0.560027158331725	0	0.00840888617877618	0.00947646366091912	0.00968040617702633	0	0	0	0.00873653237018668	0.571340505749256	0.0693937521891997	0.552347292267881	0.621816112129579	0.616223292438408	1.17395697233567	0.509553250798216	0.529283706630198	0.00933972675384545	0.0173657840143067	0.0271981906118223	0.00899236093960908	0	0	0	0.00807349455926434	0.925316490625659	1.32098840368168	0.809641310474967	0.564208567445029
Zm00001d004602	0.472595241646454	1.37602167092913	8.56057270861479	8.27058289736262	0	0	15.191955806411	12.4151209220363	0.795469589411578	0.804540863389134	13.6205895431683	16.9936475265594	0.697851617736591	0.556234294891554	7.35116926949918	1.89875991382425	2.59116843459757	1.32070159387762	13.733013971241	13.2982531290837	4.79127982472272	0.742387266611613	14.7278202163018	21.33550037434	1.83573451078813	1.24274049412138	16.5173667216876	14.3233885349549	1.99600953998494	0.641730162015817	7.69159244951219	5.46718101854233
Zm00001d004620	3.00522102380309	3.99197495742076	16.9455439257708	15.3022525671851	0	0	0	0	0	0	0	0	0	0	0.0685423708111812	0.0324574344243461	6.04605968072766	9.31263944400889	24.5518605215291	26.1690078797354	0	0	0.26832061122817	0	0	0	0	0	0	0.0987277172332026	0	0.0742151269485384
Zm00001d004624	1.75535375468683	1.60067827026449	65.3864696410387	20.1789785728885	0.108950913458535	0	1.4468529339439	4.31573251099356	0	0.0574672045277953	4.55177864835472	3.14795982438619	2.69171338269828	0.264873473757883	4.93260275659036	1.56723040506129	10.8582296306946	8.27010759975751	205.115755471935	145.004832627152	0.313714750428273	0.795414928512443	5.97971647879922	9.94009155149431	0	0.0355068712606107	10.7324825242302	4.31427365510688	7.43967192176204	9.28980805965754	10.1638900225697	4.24969953121988
Zm00001d000911	2.01740261256194	1.17478530008178	1.94896833207989	4.2737940330869	0	0	0	0	0	0	0	0	2.38317706610441	0.474887777456821	0.1901847601164	0.900597587584624	0.368703808875543	0.375851836992842	0.404297535476089	0.677817869360412	0	0	0	0	0	0	0	0	1.54918455133578	4.01778884044685	0	0.54913327133464
Zm00001d004633	4.73322311248987	2.72180110733234	0.0263402237188147	0.15067863578191	0	0	0	0	0.0275354857873239	0.222795931400068	0.101031845512512	0.0775703268329844	0.0483128043048409	0	0.0308440668650315	0.0292116909819115	19.4337632594818	12.8006462175831	0	0.0549640772269821	1.40974194842803	3.44353478282156	0.348816794596621	0.638734314741156	5.56368767115788	6.40106949895133	0.344282581792	0.238944387052074	14.798386813231	20.0515993700635	1.74271045709227	0.556613452114038
Zm00001d004733	4.33829364681906	5.54394511263084	8.07928705402907	9.96562110941001	0	0	0	0	3.43114993405178	5.00520813629184	7.82802809162997	7.49727337070872	2.89431546526697	0.369114002140017	8.94335800528932	14.4200752902413	5.65997160368317	9.56747882753745	7.69904231535649	9.74662530734687	0	0	0	0	9.13637452373818	8.82403019973371	8.78045241515607	13.0549523174626	4.75630593357114	6.24577927270694	13.5722611635297	10.4571507906844
Zm00001d005097	0.233380366245162	0.815420249439482	6.82027521147252	5.8684057985185	0	0	0	0	0.0589236732897465	0	0.14413322267903	0.110662743355698	2.32617205912197	0.0549367204831164	5.67632374569634	4.62578546906978	0.959692012813914	3.521870917007	12.5579029417734	9.3506788171335	0	0	0	0	0	0	0.157872083361411	0.204528528834697	4.35492990542168	6.84512172816872	12.0164946012581	10.0529428750539
Zm00001d005196	0.662860858413208	1.6542895041968	10.1392757276061	8.5475880661738	0	0	2.17817132601009	3.38594206964625	0	0.0940372437727559	11.0304032200241	6.72276165885865	0.407835361014891	0	9.37339174859399	6.80594462617523	4.94677610241354	18.9357735018298	25.1290170561983	22.1783620706797	0.280009859886393	0	3.53346882838136	4.85272174186463	1.04899114902179	1.85926889510107	10.296540294039	7.74552194911656	1.18770815602409	0.300029686137265	9.39881721988798	5.6384219824539
ENSRNA049476008	0	1.43123923396802	0.923387618007887	0.528221734426471	0.616980453742714	0	0.491604862050153	0.502184666509332	0	0.48814838902262	1.18059684643834	0.906439774228133	0	0.449987294743729	0	0	0.52405653733434	0	0	2.89024585867726	1.45353432884847	1.35131165383237	0.4703147792314	0.466491353462642	2.97017718599428	1.20643571564142	0.43104400288565	0	0	0	0	0
Zm00001d005429	0.712337949277945	0.738091410564066	1.31336786527683	1.5992776923813	0.0102637869874956	0	0	0	0.160580776927945	0.113688391163025	0.657934485543163	0.716256849635408	0.810029634793314	0.0898292393993089	2.05957653212409	3.03233732779708	0.889230887088063	1.35970549141644	1.40525510671881	1.08181632373854	0	0	0.0312957124124072	0	0.790566787449694	0.551916152155586	1.14730216842835	1.57462117942204	1.66301341995822	2.74636519430171	2.84425547810169	2.83055106983091
Zm00001d005512	2.97735002237266	1.59225364778942	0.513634362516887	0	0	0	0	0	1.07388394570563	0.543065082787665	0	0	0	0	0	0	1.74903869335336	0.594315717244931	0	0	1.07803796056261	0	0	0	0	2.01323960047663	0	0	0	1.15511429162847	0	0.8683169852979
Zm00001d005583	14.9096176235559	13.011965293763	2.9823930726787	2.78026386023395	0	0	0	0	0	0	0	0	0	0	0	0	24.6996862072123	14.3147011465446	2.19972637581614	2.53543969143821	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d000981	0.633057812065947	0.592466473596062	0.382239525593963	0	0	0	0	0	0.39958472398349	0.606212185437394	0.97742436588849	0	1.05164615882165	0.186273810382288	4.47597621483248	3.17931892547316	0.21693503173375	0	0	0	0	0	0	0	1.22951520722554	0.249704136493225	0	0.173373601768016	1.45839513111796	1.28942990693411	2.1074638085767	1.13083142271354
Zm00001d000987	0.832825181083261	0.890771271490583	0	0	0	0	0	0	1.50193558839948	1.06334421804578	0.275541396852306	0.352592394695384	1.44938412914523	0.14003101130137	0.252360547077531	1.1153554738548	1.38618451221478	0.664968634679643	0.0894119549610581	0.524657100803011	0	0	0	0	0.92428590752969	1.6894318325678	0.134136070828052	0.456166557099413	0.959302741404076	0.646217785526417	0	0.121442935006699
Zm00001d005787	0.821904768080789	1.02560621435711	0	0	0	0	0	0	0.103756902966728	0	0	0	0.455120620262994	0	0	0	1.68989245734624	0.689061701153543	0	0	0	0.0968331217319496	0	0	0	0.129677268951796	0	0	0.37868955699319	0.669631473407809	0	0
Zm00001d005892	0.0859264075720825	1.60833701796911	335.003745330459	305.576273365713	0.277329597894452	0	475.867299332451	409.586125691542	0.108473125828852	0.109710117734882	239.399550298512	235.70409816059	0.380646336947231	0.0505667540810504	269.988398625243	227.333346046049	1.64892536747118	0.600318906308011	428.844572647391	399.218250313402	0.762249063024069	0.91111164538698	274.032587876285	484.478364765726	1.50196459973575	15.9974594515988	252.119923127226	22.5440408814131	0.395902718674698	0.350034633826809	195.325129745773	267.774924860049
Zm00001d005952	1.98947351725362	3.56687645114117	5.57817963593609	5.87646679549449	0.110708186256253	0	0	0	0.0288678480028395	0	0	0	0	0	0	0.0918754797011734	4.67037213816578	4.98458343495749	6.22110115660502	7.05889459548137	0.0869385452066622	0	0.0281303866610178	0	0.0296086211417441	0.036079562732556	0	0	0	0.0310514594523782	0	0
Zm00001d006043	2.53020221681486	2.39518497445246	2.21257879238044	4.33954471051901	0	0	0	0	3.19411635132957	4.79011252510146	3.50243731110042	3.30966727820734	0	0	0.123376267460126	0	7.65391291450359	10.1186060577086	1.83592547520039	3.29784463361893	0	0	0	0	6.66512837763076	6.19458338608193	3.63955872180114	9.27104221762045	0	0	0	0
Zm00001d006044	4.77569928400627	2.60719895544466	7.92979366692738	8.66005633020241	0	0	0	0	7.34762699693326	4.95427794823835	4.60847014618477	4.42286951240701	0	0	0	0	8.38720309093424	13.5545689897967	4.71059825873785	2.25642001247611	0	0	0	0	13.3332296046717	8.9477315576739	8.58117863639458	11.4441785377572	0	0	0	0
Zm00001d006054	0.790522949663159	0.943557717208543	1.70173808995494	1.42459801102897	0.388261437052233	0	1.01647995213804	1.7155439819541	0.69422800530465	1.18486927153672	2.6533615993185	2.97431273391928	0.685163406505017	0.0404534032648403	2.9161663217848	3.31419912231142	0.706682300344792	0.0480255125046409	1.96308914447834	1.38576097735906	0	0	2.32544529731081	3.52271652372395	1.06806371536764	1.24725955046363	2.63502859137773	3.68988059520414	2.29623576831325	1.5868236733482	5.07263700389316	5.64844584375604
Zm00001d006390	1.90804807842307	2.11639114140234	3.24288361796747	2.29444601776317	0	0	0	0	0.356846170950988	0.360915527501667	0.327330589822469	0.167545461903019	0.19565933207568	0.12476283249904	1.14920573117064	0.757137909562318	2.27635357805768	3.85101773168055	2.60232427170149	2.89374736802491	0	0	0.0434662672394544	0	0.457503927922277	0.334494637670052	0.159347523392826	0.387075019523608	0.976806707758134	0.383838601579554	1.01944640792175	0.577074631973682
Zm00001d001019	0.872483523039607	0.791796685769407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.63080530848798	3.65732749073804	0.357647819844232	0.599608115203441	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d006887	0.239625756327779	1.0963874883057	0.675200100961166	0.441424735811793	0	0	0	0	0.605005039834158	0.509920265528324	0.986602059464908	0.189373567855173	0.265380192660394	0.0940114301225162	0.677700624076749	0.855779116089803	1.09485990194263	2.12056312256407	0.600277444104756	0.905746061346043	0	0	0	0	1.75816826385342	1.76434143390753	0.630376558210704	0.525004568734133	1.38008342073222	0.108461435833659	0.974990592191686	0.896853224251352
Zm00001d006898	3.30218447327649	1.61240875725511	0.693514751077654	0.396723496742244	0	0	0	0	0.543738706686395	0.36662621622796	0	0	0	0	0	0	1.96797602627663	2.80858060470178	0.64738782579399	2.17073317655929	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d001023	0.355300519020948	0.989030378278835	5.90782656324645	9.62890944803916	0.0882108600531752	0	0.948856613258246	1.47186493822695	0.379525249887934	0.279165986332615	4.34639810895594	3.62867135321527	0	0.0965032993546792	1.27538358410588	2.12295084340832	0.636865494768559	0.840157158514923	4.92950730002171	6.88706509832065	0.10390727330724	0.257599437089331	1.21035225113044	1.20051268794723	0.813916024060281	0.905553555234467	3.57437613316582	2.15568140993485	0.125925684012193	0	1.24346007179408	1.1996025820983
Zm00001d006911	1.00702537472328	1.12433279386999	1.98413273994062	0.805497006236005	0.17106311645826	0	2.99863651057383	3.06317002188558	3.01088956739896	1.96247818079032	0.245497942366852	1.31942051248628	0.0586977996227039	0.12476283249904	5.02152939054999	7.1691495811682	0	0	0.557640915364605	0.467451497911717	0	0	0.195598202577545	0.64669362084385	0.0686255891883415	0.167247318835026	0.358531927633858	0.232245011714165	0.0610504192348834	0	1.88205490693246	0.541007467475327
Zm00001d006939	1.09477715108361	0.849201945487689	7.96803219765328	8.17595380242712	0	0	0	0.116594179093906	0.821754671496483	1.96447890817103	6.80691077418212	9.25987345011487	0	0	0	0.0396262938537235	0.851705798502505	1.86046659311457	7.87167301571945	7.71695644266829	0	0.0697198476470037	0.0363982742187779	0.0722047486229133	1.03439648955714	1.07372778692087	11.3420795889737	8.1357447125313	0	0	0.295503077506951	0.241618639387242
Zm00001d007026	2.54776802484943	2.71998959245225	2.32460144100821	5.08446378312335	0	0	0.14560010889339	0.111550171346083	0.929150834886735	0.722881973760619	1.44235147170941	1.34231513987194	2.22592604193186	0.199911160892805	2.0015284654513	4.05658524018359	5.70401969878966	7.27814256060348	1.82959770733959	3.49538607589893	0	0.0667036811930568	0.104470920178689	0.0345405411465683	4.03189609690572	4.24310065546932	1.50004747426845	0.527188447971796	6.22805699452568	6.49631664842634	1.19370350222349	1.87822309631825
Zm00001d007123	3.53796070810556	5.0640482987798	0.125659782878749	0.431300315265651	0	0	0.133800711689491	0.683401151671721	15.6320721148587	14.3488755819126	0.321324523954167	1.60359452413142	21.7806532434852	0.734841637287925	1.61860607768789	1.81166083520846	1.56896437324256	3.48956017464914	0	0.393320919605927	0.131870086918974	0.12259606237623	0.38401848946417	0.253931073138686	27.0812944343791	20.522320086408	0.117317786718113	0.569959088381093	36.6772995704321	54.6824747229625	1.84752178937407	1.80567446483967
Zm00001d007251	0.500394961743304	0.78051649401442	18.2793405483951	21.403013867904	0.100939816880701	0	8.65941480965425	7.91463958779812	0.0789620548312964	0.0532416747831044	5.66570741501539	3.88041757515003	0.0692720355841469	0.122698741520196	13.2380013449404	20.3837461337015	1.02884629020786	1.74798740366156	22.0306235791182	24.3519152449398	1.0040549632691	0.786057105824061	8.54088180887316	11.9566993353813	0.593914106431455	0.493441078548193	11.4007441081857	63.7700402385446	0.408274678633282	0.368051122332601	15.8022121614811	22.0697233763216
Zm00001d001028	1.16132619107661	2.17372511643606	0	0.2406744080066	0	0	0	0	0	0	0	0	0	0	0	0	0.875514249232626	0.973623018012174	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d007324	4.60963631769323	4.21527335919432	1.74221376324239	2.13910683765673	0	0	0	0	5.77476372044393	5.2565555066107	1.08658861771471	0.583983432620607	0	0	0	0	3.37628979068556	2.36005414086922	0.846223590282941	1.15271094742833	0.0445930904058991	0	0.0432864688227452	0.0429345713114531	3.37152480988596	3.60870248965131	0.872786098914274	0.578210822856103	0	0	0	0
Zm00001d001044	0.456396000874668	0.759346001926398	1.22476152015949	0.910808564428356	0.163669926626234	0	0.326027069466942	0.0666086964520575	0.128033853437333	0	0	0.0601141131939671	0.0561609349594276	0	0	0.882880913730501	0.139019468920287	0.212571940594312	0.0762200271799184	0.191678004040444	0.128529116013426	0.11949005185403	0.124763085995811	0.0618744120092029	0.19697896389977	0	0.228691006001925	0.0555518992252213	0.0584118765257751	0.275437088912899	0.168816959330846	0.310575374771231
Zm00001d007498	2.41092065303698	2.46145491445707	3.77161464263608	4.16368017716196	0	0	0	0	0	0	0	0	2.42730997473597	0	3.87413400237111	5.13674179585304	3.30467858325487	3.29218368328915	3.2119193096156	4.0041463023328	0	0	0	0	0	0	0	0	3.34509108677317	2.90173638476717	5.83709782729779	5.81674502228545
Zm00001d007595	2.63213129210523	2.51545563427354	2.29508974323975	2.36212266610202	0.00641636601812358	0.00453655380783006	0.0102250134897087	0.0208901310209538	0.010038644035575	0	0.0122777657552013	0.00471331735839588	0.0264201827701163	0	0.140560716024332	0.181045581874338	2.94299569809399	4.35563002869854	2.38447203281752	3.19110205784042	0.0251936891928631	0.0140531359185652	0.0146732935329263	0.0194053425838631	0	0	0.0179307858176316	0.026133669815464	0.036638812011026	0.00539899178139038	0.154423396817205	0.206983716990853
Zm00001d007605	0.752559919528757	1.00167988327512	1.17806046448827	1.39402423326933	0.00899594698281481	0	0	0.00732215519648273	0.112595957610027	0.0569399824679072	0.714373272005247	0.0726904111213419	0.611191800199839	0.0459276023304953	1.34796252898359	1.53792087384454	0.89400405033789	1.02817398003055	1.08085342933594	0.983302299014817	0.00706446894208789	0	0.0137149460522918	0.00680172517335766	0.599079807583546	0.0615669602592241	0.207401087233806	0.58624363376341	0.764110407717336	0.832651193179107	1.3547118477888	1.20062178176839
Zm00001d007688	0.959522980645314	1.57008606574606	13.6641224399278	10.0927027485269	0	0	0	0	0	0	0	0	0	0	0	0	1.41449258520729	1.53045388213113	11.673647674373	11.33672475542	0	0	0.0111354124372425	0	0	0	0	0	0	0	0	0
Zm00001d007752	5.65400953752253	5.83665989723412	8.41056871553332	18.6413599252846	0	0	0	0	0	0	0	0	0.455395617616627	0	0.0363419518953544	0	3.38182708080408	4.91971318806982	2.43357191010324	4.30662641354012	0	0	0.0632296304404752	0	0	0	0	0	0.532853961237396	0.942238243926547	0.114074702629404	0.341030840147211
Zm00001d007859	0.459822397277631	1.72135529490748	0.555280391910148	0	0	0	0	0	0	0	0	0	0	0	0	0	3.15142106910515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d007946	1.94439185134541	1.81971845461648	0.5870107000193	0	0	0	1.8751214023913	1.27698386626659	0.613647968974646	0	1.50104456190018	0	0.538342676539656	0.572126703317027	3.4369103078178	0	1.33260090922161	0	0	1.22491372105846	1.23204338350013	0	1.79391494363977	1.77933130535036	3.14697344706537	1.53389683845838	0	3.19502780401058	0.559919559268502	1.32013061900397	1.61823113872854	0.496181134455943
Zm00001d001068	0.68369265252099	0.656261163437163	0.444567608979068	0.290644416469588	0	0	0	0	0	0	0	0	0	0	0	0	1.29758666585721	1.61668572233552	0.474284125852166	0.397576323682034	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d039415	22.9932052262275	27.7049727680366	0.326117055566278	0.239855787571204	0	0	0	0	18.8964612668383	19.4567535329821	0.178695781178593	0.114332681273106	18.3292863678978	1.06706170856747	0	0.232501213937663	15.6792130787384	17.5734171266982	0.144964960991285	0.0729115310153844	0	0	0	0	32.8434133562775	27.6040562000348	0.195729164575627	0.0633934088097338	16.1754539344234	27.5813004327614	0	0.078758910231102
Zm00001d039421	1.10276307358519	1.55220993406487	1.50747756901508	1.39560372949778	0	0.00503290478187835	0	0	0.0334109601982566	0.0337919678167072	0.0204316410421985	0.0679771077768959	0	0	0	0.00590747186048509	1.5236634715238	2.64414252214753	2.04203274270409	1.95074735068747	0	0	0.0108524799978207	0	0.0742480123627039	0.0417576271812627	0.0447583933512323	0.0531538200909202	0	0	0	0.00450255112936427
Zm00001d039527	1.42414350845927	0.634680078839827	5.46648230361769	1.96760622151086	0	0	0.0654003478661638	0.200423476768298	0	0.129881036242192	1.72765966018406	1.80881479610547	0	0	12.9462092312419	3.88266601212492	4.7407924722682	8.52829728781964	11.0849440126609	6.15203303849988	4.57642422720152	1.07862544565992	0.250272139620894	1.24118775659716	1.51468677123326	1.28397941634782	3.78468232130091	6.5747208921593	0.995970516486572	0.828781554531638	7.22439013602776	10.1238751649082
Zm00001d039546	1.17809123611078	1.22076003501976	2.37941976399805	1.76091736329861	0	0	0	0	0	0.00879635687852059	0	0	1.06055360249663	0.0648695998901671	1.03267359724673	1.67001681831394	1.66204122308263	1.96380492112518	2.02959163688887	2.40444189626681	0	0.00811680753128713	0.0169499960929721	0	0.00892035397021972	0.0326096716011602	0	0.00754713998382739	1.13480356110097	1.01970000232843	1.46019776775329	1.51898334743346
Zm00001d039661	0	1.08872044293293	5.45961000717251	7.12299005514484	0	0	3.77355433736865	5.20914164560962	0	0	6.3680678383644	6.39367542380963	0	0	2.13104461976581	1.48714063180641	0.217440707798397	0	16.4517997128347	8.39451361284818	0	0	1.17085357626838	2.03233645599459	0	0	6.7068035414026	2.08533283245446	0	0	2.28840767092925	2.42885870013399
Zm00001d039723	0.77554090936854	0.846782566725616	0.058533830486255	0.133936565139476	0	0	0	0	0	0	0	0	0	0	0	0	1.86032605560851	1.15138087671383	0	0.061071196918869	0	0	0	0	0	0	0	0	0	0	0	0
Zm00001d039799	0.600473954091965	0.790923380601279	19.4173931555404	16.4080170917336	0.161503707009122	0	1.54421762549871	1.1392699199045	0	0.0851866796529671	4.6355787941035	3.24274385897888	0	0.235581583718776	2.12279754306393	0.848857373239076	2.19487208577676	7.97082256069672	37.7560388166736	33.6671138920332	5.49587979894665	0.393028552912031	0.984894478861048	2.52362675334006	0.475131285145164	3.15802290270844	6.46904078056228	6.35873180602106	0.230555112639971	0.679478995075571	3.96096445394665	3.30300970878025
Zm00001d039822	0.897683752156284	0.898064372644474	0.626126946347627	0.588047621109296	0.0124883466870825	0.0088296173498771	0.119407321507747	0.101647567248876	0.205154085602167	0.15809035841897	0.107534463724939	0.0917365702823559	1.12272056944932	0.0910822588860402	1.10525157499531	1.26440050663575	4.00962247646165	7.81788061984235	0.604837204539848	0.565516227825488	0.784562536684184	0.455866640857711	0.12375578793967	0.160518857809638	0.561116029679157	0.48839107888145	0.209395039837104	0.245845896525718	4.27866663439201	3.93006818348008	1.27093280245832	1.23227154611301
Zm00001d039826	1.18797008373971	2.01182505788854	4.88443649808245	4.61129231500149	0.0456452704763937	0	0.654655851208931	0.297219852497626	0.392775507988759	0.180570268591077	1.61583766222837	2.21297890017292	1.87950061634793	0.266326644935607	1.99986468451576	1.21217590508481	3.21795980157005	4.34744664318819	4.08128783941947	6.55731036044594	0.0716899724397414	0	0.104384078183528	0.897307557699546	0.805708912465615	0.981795981390652	0.924791829964973	0.402808991638907	6.84190982647296	0.345670112208021	2.69929383628313	1.61681633172676
Zm00001d039921	0.285490151220092	0.757023234047756	0.0215473251186948	0.123260971064384	0	0	0	0.0937481600824973	0	0	0	0	0.21736961769037	0.0420019603903428	0.0252316435812528	0	0.880480936349882	3.78965868993097	0.241370080828279	0.359701984159799	0.13567336682487	0.021021978184073	0.0877986688025056	0.108856136492331	0	0	0	0	0.287740518134836	1.67179624797828	0.0396001327428763	0.091066280576602
Zm00001d040032	25.4790478105045	21.1274880157565	8.93277152203282	17.4874567440802	0	0	0	0	1.24508283560073	1.04940112615974	0	0	19.4791625472562	0.580418394669448	8.60057748526386	16.2908096954197	24.7850893744115	33.9937105902415	5.43555575473408	4.34933132839597	0	0	0	0.200568746174759	3.4054205417519	5.9651543717826	0	0	20.2598912991356	13.3926294681562	5.83709782729779	6.37604742827443
Zm00001d040219	1.1653033355666	0.775526890856337	1.59484642242686	2.14665453716694	0.250736348781286	0	1.39849237012441	0.91837880793145	0.686501152505882	0.991899694589343	0.359839449770591	0.552555752782903	0	0.274307323508164	0	0.312124917340973	3.40756396878584	4.66768508521133	2.4520922442745	1.4682185012687	0	0.366108789013946	1.6246261666144	1.32705074523847	0.804705538975621	1.10314498656254	0.350346267185597	0.0851034803199166	0	0.105489889646436	0	0
Zm00001d040253	0.189740840512331	0.868143252821987	6.11014855038676	19.13674688793	0	0	0.77258719491339	1.03843948232645	0	0	1.26947077261075	1.16211307485847	0.0700445861668697	0	0.760208785558212	2.20227915655452	0	0	2.51915690204409	2.82891319408018	0	0	0.894734528890962	0.617364021682902	0	0	1.28351764428032	1.03927484331199	0.109277980898128	0	1.33348662608981	0.968383254979071
Zm00001d040298	0.416230671541831	0.77908435365843	89.8467447583057	100.636740228652	0.503773031037629	0	110.51938785552	85.0151032679621	0.262723901090062	0	35.1850353729813	68.4611508379184	0.460966206211326	0	74.8973175948307	66.0559412222161	0.713165624201166	3.34416183403876	97.4387970094888	126.387122166705	10.153996692761	2.81970943465328	125.830058381093	132.552020178394	2.29045773823107	2.62685697106023	91.3905558534098	133.712402134204	0	1.97817738015885	115.585581947715	67.1286036340395
Zm00001d000533	0.850671434963617	0.653232265759761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0914331872684509	0	0	0	0	0	0	0	0	0	0	0	0	0	0
