Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	L_HN_m	L_LN_m
Zm00001d012480	103.2147807	-1.536629178	0.354356103	-4.336398228	1.45e-05	0.000210934	9.532698677	6.369194717
Zm00001d019052	1722.769789	-1.536573014	0.259273934	-5.926446163	3.1e-09	1.11e-07	88.41737585	47.2013229
Zm00001d021197	322.413939	-1.536158799	0.268377782	-5.723867253	1.04e-08	3.29e-07	8.977634992	5.210489641
Zm00001d044452	206.1415366	-1.535615177	0.437510137	-3.509896223	0.000448282	0.003895372	4.829059845	2.076647668
Zm00001d027321	1130.726712	-1.533056741	0.228813317	-6.70003285	2.08e-11	1.19e-09	11.47941255	5.70330635
Zm00001d008198	78.62817255	-1.532640373	0.43103627	-3.555710925	0.000376958	0.0033943	4.03421552	2.149202814
Zm00001d036535	132597.862	-1.532493191	0.236146847	-6.489577178	8.61e-11	4.39e-09	5808.477767	3066.839537
Zm00001d050969	3245.539147	-1.530517308	0.136550196	-11.20845928	3.71e-29	1.89e-26	106.6026335	50.10629356
Zm00001d021906	93078.08618	-1.52979952	0.340506928	-4.492711876	7.03e-06	0.000111325	3693.171925	2499.863522
Zm00001d024379	5991.924499	-1.528232012	0.301967362	-5.060917845	4.17e-07	9.08e-06	373.9507125	187.2813236
Zm00001d028392	1827.080261	-1.52745009	0.241214234	-6.332338128	2.41e-10	1.1e-08	89.38376559	54.18211061
Zm00001d020537	1365.507196	-1.527358919	0.212917843	-7.173466065	7.31e-13	5.5e-11	34.62258973	18.78762083
Zm00001d017941	339.8252246	-1.526628538	0.451928093	-3.378034166	0.00073006	0.005876763	9.534529704	6.294210234
Zm00001d044018	1556.079797	-1.525971186	0.401188816	-3.803623441	0.000142595	0.001494237	84.10784627	34.71086803
Zm00001d023699	5223.837471	-1.524305085	0.172219128	-8.850962757	8.68e-19	1.75e-16	284.8666262	181.7730705
Zm00001d052038	173.247617	-1.523291396	0.330352634	-4.611107157	4.01e-06	6.83e-05	5.628545059	4.120838253
Zm00001d039266	880.5508665	-1.522147744	0.261871574	-5.812573396	6.15e-09	2.03e-07	8.168673776	4.628514572
Zm00001d015204	9771.673468	-1.520289685	0.211761482	-7.17925504	7.01e-13	5.32e-11	497.5600485	253.0013219
Zm00001d006402	680.9242091	-1.517757501	0.252651211	-6.007323288	1.89e-09	7.01e-08	3.427792621	2.446808923
Zm00001d033150	3684.82818	-1.51568639	0.293554544	-5.163218973	2.43e-07	5.57e-06	211.5703717	135.6549117
Zm00001d018796	8490.212202	-1.515418174	0.315641897	-4.801067881	1.58e-06	2.98e-05	490.7637268	301.2630342
Zm00001d039851	184.5109276	-1.515013499	0.210299887	-7.204062344	5.84e-13	4.53e-11	3.302943122	1.821378615
Zm00001d010798	438.2140787	-1.514295519	0.336058267	-4.506050494	6.6e-06	0.000105169	20.10766393	13.68192155
Zm00001d017092	13181.6523	-1.512978244	0.183213243	-8.258017922	1.48e-16	2.09e-14	426.665673	211.5446869
Zm00001d028670	10191.1681	-1.511063567	0.298612836	-5.060276662	4.19e-07	9.11e-06	488.0648222	300.3957192
Zm00001d026531	198.2367079	-1.509591679	0.389032404	-3.880375168	0.000104295	0.001147207	4.49771208	4.006734562
Zm00001d005624	189.9437069	-1.506201958	0.341732762	-4.407543335	1.05e-05	0.00015753	7.30792056	3.449154559
Zm00001d001907	258.128712	-1.506182553	0.408762781	-3.68473507	0.000228941	0.002217936	25.21437651	14.20138554
Zm00001d004392	697.7535339	-1.505719717	0.270430004	-5.567872265	2.58e-08	7.47e-07	37.04946047	18.79643205
Zm00001d039477	480.2890981	-1.505668486	0.405728625	-3.711023562	0.000206423	0.002030895	12.30736675	6.373989992
Zm00001d033790	1398.692349	-1.504747653	0.30133512	-4.993601985	5.93e-07	1.25e-05	35.47056727	13.28070571
Zm00001d022445	1290.699506	-1.503293581	0.383223623	-3.922758122	8.75e-05	0.000992505	35.41178553	23.08068729
Zm00001d039530	1265.592857	-1.502001785	0.348383914	-4.311340803	1.62e-05	0.000231831	40.44236016	34.96472962
Zm00001d049694	1914.431105	-1.501868315	0.236235749	-6.357498042	2.05e-10	9.46e-09	75.52768809	34.74559789
Zm00001d033039	59.44587754	-1.500807228	0.373406341	-4.019233378	5.84e-05	0.000698026	1.149886044	0.655350549
Zm00001d002623	187.6951248	-1.499271072	0.386429925	-3.879800648	0.000104542	0.001148968	5.360435779	3.861361273
Zm00001d010585	1987.037171	-1.498746325	0.218558319	-6.85742062	7.01e-12	4.43e-10	28.94483749	15.02547278
Zm00001d041308	6679.438883	-1.497607139	0.181101986	-8.269413108	1.35e-16	1.93e-14	153.264649	82.62194167
Zm00001d021645	1226.849618	-1.497298683	0.347210179	-4.312369779	1.62e-05	0.000231155	76.28630952	33.06782341
Zm00001d048574	1175.133356	-1.496533578	0.134726315	-11.10795302	1.15e-28	5.54e-26	23.75060837	11.82521356
Zm00001d017706	1475.315296	-1.495417525	0.197175439	-7.584197754	3.35e-14	3.22e-12	36.99699935	19.51571913
Zm00001d038606	461.9355477	-1.494958864	0.449868762	-3.323099957	0.00089023	0.006896492	23.21548782	12.05934677
Zm00001d016991	47059.38889	-1.493375002	0.290341738	-5.14350782	2.7e-07	6.13e-06	7671.985734	4310.582247
Zm00001d022464	31897.588	-1.491857027	0.273244875	-5.45978046	4.77e-08	1.29e-06	4454.999137	2443.792422
Zm00001d028745	3473.788772	-1.489507912	0.454660502	-3.276088215	0.001052557	0.007922943	171.845298	78.35503685
Zm00001d034179	17110.11297	-1.48818866	0.292785578	-5.082861908	3.72e-07	8.22e-06	2440.851667	1417.772993
Zm00001d011819	5445.833387	-1.487091032	0.209819518	-7.087477122	1.37e-12	9.78e-11	123.1241025	74.93356955
Zm00001d048669	296.8312097	-1.481977762	0.403713802	-3.670862264	0.000241734	0.002323492	5.428411128	3.588894455
Zm00001d032896	3144.640934	-1.477530589	0.224033398	-6.595135385	4.25e-11	2.28e-09	202.5556679	101.1266826
Zm00001d010336	2171.035218	-1.474432443	0.222908477	-6.614519392	3.73e-11	2.02e-09	22.81192805	11.64975143
Zm00001d033777	384.1151644	-1.471670621	0.395028901	-3.72547583	0.000194947	0.001939541	4.804721315	2.333263467
Zm00001d019343	627.2057638	-1.471420141	0.228037856	-6.452525778	1.1e-10	5.36e-09	29.64051889	18.49206644
Zm00001d045873	231.2381143	-1.470560303	0.291754195	-5.040408429	4.65e-07	9.99e-06	5.665495025	4.067909991
Zm00001d013277	371.1447438	-1.469677112	0.365876765	-4.016863743	5.9e-05	0.000703496	6.09864164	4.040638199
Zm00001d033459	385.7519276	-1.468324997	0.190388018	-7.712276306	1.24e-14	1.28e-12	16.5756108	10.53391518
Zm00001d043771	761.0965567	-1.468070383	0.24127591	-6.084612347	1.17e-09	4.6e-08	19.01413785	9.123469536
Zm00001d042494	2420.807273	-1.466873667	0.444098861	-3.303034068	0.000956448	0.00732826	18.53082056	14.66572535
Zm00001d027729	2525.480169	-1.465618224	0.224486659	-6.52875422	6.63e-11	3.46e-09	89.17139053	56.07474636
Zm00001d023340	1453.273407	-1.463708039	0.21380194	-6.846093354	7.59e-12	4.72e-10	65.47728813	32.32043143
Zm00001d007921	2975.670006	-1.463626953	0.283004765	-5.171739615	2.32e-07	5.36e-06	124.163828	70.42061614
Zm00001d025616	3933.383176	-1.463098939	0.248370929	-5.890781764	3.84e-09	1.33e-07	267.9115725	128.1726773
Zm00001d019184	143.1491049	-1.462195851	0.367095364	-3.983149865	6.8e-05	0.000793744	4.434894646	2.009646393
Zm00001d028043	78.89796234	-1.45913141	0.437867466	-3.332358582	0.000861132	0.006700386	8.514399065	6.596705441
Zm00001d053807	697.4047271	-1.458701246	0.296175569	-4.925123466	8.43e-07	1.71e-05	27.65465235	13.38520865
Zm00001d017069	1633.329518	-1.458429907	0.227670754	-6.405872863	1.5e-10	7.08e-09	37.06641185	27.15282311
Zm00001d035456	2119.813588	-1.45790331	0.452272439	-3.223506859	0.001266313	0.009218506	221.4059509	153.2453627
Zm00001d018544	1428.181978	-1.457635043	0.239582842	-6.084054402	1.17e-09	4.6e-08	40.10429468	19.6629077
Zm00001d044836	190.2303822	-1.457198564	0.380492855	-3.829765904	0.000128265	0.001370861	8.953399227	5.415266541
Zm00001d015504	1484.799751	-1.45640049	0.268097435	-5.432355182	5.56e-08	1.48e-06	14.01277503	9.808714922
Zm00001d023707	21077.69704	-1.455880448	0.341190026	-4.26706626	1.98e-05	0.000276618	1053.7552	730.1777892
Zm00001d034319	355.566599	-1.455600874	0.421594459	-3.452609117	0.000555193	0.004671569	13.40088526	5.169979704
Zm00001d016198	484.3722599	-1.455233832	0.282237213	-5.156066465	2.52e-07	5.77e-06	5.740312398	3.115959144
Zm00001d048181	510.909197	-1.454983167	0.303149327	-4.799559289	1.59e-06	3e-05	16.69527779	7.50537842
Zm00001d027652	6373.760295	-1.454886392	0.446485799	-3.258527808	0.001119919	0.008319219	275.4990125	174.5779853
Zm00001d003114	785.0605109	-1.452696643	0.340618039	-4.264884639	2e-05	0.00027831	5.234200047	3.97247447
Zm00001d019898	1866.925438	-1.452262822	0.282420273	-5.142204574	2.72e-07	6.16e-06	70.06500799	31.05120128
Zm00001d004196	1087.570912	-1.451193993	0.228876599	-6.340508382	2.29e-10	1.05e-08	10.57467175	6.340493103
Zm00001d024318	147.338381	-1.449352295	0.384169137	-3.772693213	0.000161495	0.001658271	1.849110843	1.237436761
Zm00001d031899	48427.98604	-1.447280212	0.11816351	-12.24811465	1.72e-34	1.52e-31	1417.534559	742.4329942
Zm00001d043195	1651.090329	-1.447057549	0.243404632	-5.945069888	2.76e-09	9.92e-08	47.34906782	27.49301229
Zm00001d049138	1572.87109	-1.445868616	0.177193228	-8.159841299	3.35e-16	4.43e-14	76.92067214	40.96077111
Zm00001d051785	7604.229657	-1.444320109	0.254004066	-5.686208629	1.3e-08	4e-07	464.1667738	249.6014586
Zm00001d019956	794.6549205	-1.443164596	0.301542123	-4.785946919	1.7e-06	3.18e-05	27.79029828	13.67407284
Zm00001d023313	114.6457485	-1.442941323	0.278146323	-5.187705913	2.13e-07	4.95e-06	2.493399914	1.877446411
Zm00001d002650	4049.989087	-1.441665557	0.225566731	-6.391304024	1.64e-10	7.7e-09	33.54699331	17.03625979
Zm00001d039687	41000.38481	-1.440885187	0.283491645	-5.082637226	3.72e-07	8.22e-06	1928.16485	1246.825722
Zm00001d024572	489.8436572	-1.439631079	0.407140944	-3.535952595	0.000406308	0.003606133	11.02817139	6.82581086
Zm00001d023243	998.450676	-1.439315974	0.214543474	-6.708738086	1.96e-11	1.13e-09	9.911807079	6.663389661
Zm00001d000299	244.4481753	-1.437259176	0.276861261	-5.191261399	2.09e-07	4.87e-06	4.878706944	3.571497338
Zm00001d027456	15130.87209	-1.436993159	0.199354433	-7.208232774	5.67e-13	4.4e-11	950.8792114	497.2869567
Zm00001d029339	270.5199811	-1.436984425	0.325508838	-4.414578831	1.01e-05	0.000153101	9.154778883	5.818706892
Zm00001d021784	116897.7027	-1.433556594	0.30446795	-4.708399009	2.5e-06	4.49e-05	5082.73398	3031.842177
Zm00001d021703	44341.38311	-1.433232818	0.292597764	-4.898304074	9.67e-07	1.92e-05	2666.132336	1611.308371
Zm00001d047789	61085.54002	-1.433045648	0.150480089	-9.523157924	1.68e-21	4.7e-19	4669.54083	3076.338807
Zm00001d049490	1876.005957	-1.429531617	0.211863108	-6.747430592	1.5e-11	8.86e-10	63.48083902	39.31361284
Zm00001d007599	372.2861052	-1.429071545	0.35041866	-4.078183355	4.54e-05	0.000566594	9.236280703	6.242111612
Zm00001d039598	955.7197638	-1.428582276	0.309781173	-4.611585204	4e-06	6.82e-05	19.93086094	8.297684073
Zm00001d019062	6164.990855	-1.428105163	0.380613701	-3.752111811	0.000175351	0.001775164	77.25202591	50.51500522
Zm00001d049223	1479.889553	-1.427150655	0.16420665	-8.69118672	3.59e-18	6.71e-16	38.81762726	24.0812102
Zm00001d000158	94.83485577	-1.426077369	0.286471852	-4.978071527	6.42e-07	1.34e-05	2.74451721	1.854743341
Zm00001d035212	5951.573163	-1.425606243	0.255474664	-5.580225533	2.4e-08	7e-07	194.1249467	127.2582881
Zm00001d048313	2120.759129	-1.425426923	0.394087916	-3.617027741	0.000298005	0.00277957	210.23565	94.63492574
Zm00001d037777	1236.252089	-1.424942374	0.193804909	-7.35245757	1.95e-13	1.63e-11	9.682309683	5.071829142
Zm00001d009929	20540.7644	-1.42286242	0.233776669	-6.086417556	1.15e-09	4.55e-08	969.5145451	563.7397797
Zm00001d015613	5527.914435	-1.422792117	0.209019745	-6.80697469	9.97e-12	6.09e-10	186.4182811	98.967714
Zm00001d035243	1132.106997	-1.421604768	0.419019496	-3.39269361	0.00069209	0.005610217	32.55991054	17.85306527
Zm00001d019057	719.5725642	-1.42070124	0.408841292	-3.474945582	0.000510957	0.004353131	28.43430988	16.78306812
Zm00001d030762	15819.69759	-1.420542368	0.165779323	-8.568875431	1.05e-17	1.76e-15	914.3311979	569.3499226
Zm00001d036297	187.9343389	-1.419336646	0.313839266	-4.522495434	6.11e-06	9.83e-05	8.414422924	5.265488395
Zm00001d011433	803.0117627	-1.418643156	0.388145628	-3.654924989	0.000257257	0.002455544	15.74111656	6.159513373
Zm00001d023757	11921.13376	-1.417991747	0.163190658	-8.689172299	3.65e-18	6.78e-16	494.0185243	339.9895146
Zm00001d016228	153.3275688	-1.414399286	0.35384242	-3.997257549	6.41e-05	0.000755878	1.669598417	0.919680581
Zm00001d046157	208.9543012	-1.411944877	0.413516641	-3.414481394	0.000639036	0.005242539	19.10690359	13.35960911
Zm00001d025050	280.4115453	-1.411495581	0.325431942	-4.33729883	1.44e-05	0.000210418	3.151759504	2.119581065
Zm00001d002240	2001.443485	-1.410706491	0.263990603	-5.343775412	9.1e-08	2.33e-06	70.24329297	32.97961274
Zm00001d033799	1851.321159	-1.410053774	0.256200264	-5.503717094	3.72e-08	1.04e-06	15.7557089	16.95967387
Zm00001d033391	118.0266067	-1.409941556	0.388969909	-3.624808816	0.000289175	0.002707667	4.451745221	2.287882817
Zm00001d032695	7578.346134	-1.408804149	0.219060297	-6.431124996	1.27e-10	6.13e-09	276.6088677	166.6507899
Zm00001d014313	57.5740867	-1.408505201	0.398716328	-3.532599749	0.000411495	0.00363396	2.056375667	0.860129334
Zm00001d038209	5473.180264	-1.406020372	0.246230983	-5.710168386	1.13e-08	3.54e-07	73.95590643	44.27546766
Zm00001d003314	201.1937486	-1.40578621	0.380894541	-3.690749163	0.000223595	0.002178059	18.90025336	11.27256989
Zm00001d033665	5180.161481	-1.404761848	0.230206112	-6.102191804	1.05e-09	4.15e-08	400.3459844	208.0928748
Zm00001d007319	1773.304644	-1.402151706	0.436611948	-3.211436866	0.00132073	0.009549229	34.74887017	22.45241371
Zm00001d018936	9777.327727	-1.401524936	0.171697542	-8.162754804	3.27e-16	4.35e-14	327.7087969	201.6630892
Zm00001d002130	3853.21119	-1.401204384	0.188029448	-7.452047528	9.19e-14	8.28e-12	140.2088099	77.76959886
Zm00001d005912	105.0776741	-1.401014902	0.35739697	-3.920052543	8.85e-05	0.001002003	3.099691995	1.813923179
Zm00001d010822	1087.639131	-1.400041167	0.165537755	-8.457533856	2.73e-17	4.32e-15	45.10351053	30.59272995
Zm00001d050150	3564.255837	-1.398665829	0.170567442	-8.200075062	2.4e-16	3.26e-14	30.02959883	19.51233636
Zm00001d027520	1038.996077	-1.398652736	0.31753779	-4.404681211	1.06e-05	0.000159534	26.12502042	16.04632658
Zm00001d002688	120.021293	-1.396817111	0.216371331	-6.455647806	1.08e-10	5.3e-09	1.831555657	0.969024984
Zm00001d012673	1441.253848	-1.396163132	0.316029369	-4.41782717	9.97e-06	0.000150939	14.71271866	8.709709598
Zm00001d012585	676.035939	-1.395988505	0.223150428	-6.25581817	3.95e-10	1.72e-08	42.63927675	36.27238551
Zm00001d017812	398.6961126	-1.395318142	0.143429868	-9.72822581	2.29e-22	6.9e-20	11.28427896	6.625243483
Zm00001d052556	1796.787749	-1.393771511	0.344509349	-4.045671085	5.22e-05	0.000637212	49.96398016	24.6213408
Zm00001d010210	309.1708331	-1.393537801	0.278746524	-4.999301086	5.75e-07	1.21e-05	3.508780894	2.171258924
Zm00001d051506	45.67323309	-1.391908535	0.350431252	-3.971987449	7.13e-05	0.000827518	3.45335887	2.814024933
Zm00001d014349	10447.84724	-1.391281482	0.128661113	-10.81353523	2.97e-27	1.25e-24	708.0618572	503.5627012
Zm00001d052044	114.7411474	-1.389906876	0.399098973	-3.482612006	0.000496547	0.004250817	2.304260597	1.52614537
Zm00001d013415	549.7281491	-1.388925711	0.361720899	-3.839771805	0.000123149	0.001323701	7.857907994	4.876896574
Zm00001d018246	379.7183452	-1.387153255	0.358912851	-3.864874866	0.000111146	0.00120954	2.640790103	1.702918208
Zm00001d028154	93.09722117	-1.387022391	0.375945284	-3.689426227	0.00022476	0.002185408	4.761589133	3.253794486
Zm00001d048856	1706.792278	-1.386394485	0.136332245	-10.16923389	2.72e-24	9.03e-22	42.59571949	22.3832872
Zm00001d008440	1289.89234	-1.385730719	0.329220641	-4.20912466	2.56e-05	0.000346918	55.10203357	29.59444803
Zm00001d033873	2159.843695	-1.385274419	0.18437851	-7.513209744	5.77e-14	5.34e-12	39.84261711	24.90407414
Zm00001d021850	3898.88983	-1.385247289	0.217227769	-6.376934671	1.81e-10	8.38e-09	244.9440141	135.2032039
Zm00001d023559	196009.3027	-1.385227563	0.230906928	-5.999073207	1.98e-09	7.35e-08	5624.434002	3740.360936
Zm00001d042363	1811.161088	-1.385190103	0.12527315	-11.05735831	2.02e-28	9.25e-26	17.66954545	10.16875322
Zm00001d044666	5158.487458	-1.380941193	0.291640824	-4.73507507	2.19e-06	3.99e-05	272.0769702	178.4783267
Zm00001d037756	1633.745595	-1.380640069	0.410050878	-3.366996985	0.000759915	0.006071094	43.95524267	28.75123766
Zm00001d028474	1297.594962	-1.379922653	0.351257793	-3.928518264	8.55e-05	0.000971938	11.56647254	5.596070821
Zm00001d034035	1686.291538	-1.376446105	0.257052521	-5.354727112	8.57e-08	2.2e-06	34.75506281	16.52922905
Zm00001d048272	1270.239416	-1.375158209	0.186026387	-7.392274994	1.44e-13	1.24e-11	8.355685472	5.251713716
Zm00001d044130	6748.681874	-1.375072483	0.218902086	-6.281678303	3.35e-10	1.48e-08	425.060542	253.8102007
Zm00001d031420	176.7155954	-1.373564873	0.279282037	-4.918199843	8.73e-07	1.76e-05	5.248661244	2.612620995
Zm00001d004102	623.9870991	-1.372477148	0.395903137	-3.466699354	0.000526891	0.004467389	21.25589218	14.71855275
Zm00001d050082	190.8791834	-1.372370536	0.367047389	-3.738946461	0.000184793	0.001855257	9.388420967	5.821540852
Zm00001d028950	505.0922748	-1.372119943	0.398155693	-3.446189435	0.000568552	0.00476398	38.72545006	19.34597092
Zm00001d008706	109361.5662	-1.371941364	0.343435246	-3.994759946	6.48e-05	0.000762536	4842.120005	3621.683315
Zm00001d042057	98.85419422	-1.370100598	0.394036997	-3.477086182	0.000506895	0.004331024	2.994882222	1.809411291
Zm00001d044648	2319.834806	-1.370072729	0.219462759	-6.242848379	4.3e-10	1.85e-08	22.52894229	14.84083152
Zm00001d031749	1308.839022	-1.36976875	0.376864527	-3.634644952	0.000278364	0.002620288	19.25518551	11.67540186
Zm00001d034828	6736.899031	-1.367283654	0.248601042	-5.499911195	3.8e-08	1.06e-06	195.162255	136.8423522
Zm00001d039900	3043.086207	-1.366408951	0.248306466	-5.502913278	3.74e-08	1.04e-06	53.15095424	29.73827045
Zm00001d013534	1373.410951	-1.365973489	0.315946105	-4.323438288	1.54e-05	0.000221174	54.93657454	32.77131274
Zm00001d009738	555.2996112	-1.363664543	0.189745725	-7.186799816	6.63e-13	5.09e-11	42.62259472	26.74921034
Zm00001d010627	217.8171472	-1.362627985	0.250141797	-5.44742223	5.11e-08	1.38e-06	14.65501071	12.38033594
Zm00001d052115	30.45895894	-1.361755279	0.426034362	-3.196350813	0.001391778	0.009962308	2.160461554	1.274966422
Zm00001d053925	4074.455503	-1.361274088	0.215307904	-6.322452914	2.57e-10	1.16e-08	231.914234	145.231835
Zm00001d042620	13643.0307	-1.360623671	0.189537982	-7.178633299	7.04e-13	5.33e-11	720.058415	474.3335772
Zm00001d049939	1432.775952	-1.358795413	0.205248043	-6.620260031	3.59e-11	1.95e-09	46.12466123	27.38514799
Zm00001d046354	612.2750575	-1.358394934	0.241183177	-5.632212623	1.78e-08	5.33e-07	17.05586568	9.032535508
Zm00001d044024	1802.797409	-1.356524463	0.413584003	-3.279924884	0.001038347	0.007840437	26.96906907	32.38244029
Zm00001d038547	3558.622794	-1.356420481	0.256971243	-5.278491344	1.3e-07	3.2e-06	107.1025315	51.66526086
Zm00001d027597	390.791936	-1.355756321	0.325873055	-4.160381776	3.18e-05	0.000415959	20.60907493	13.7251448
Zm00001d000399	2138.631543	-1.355528467	0.271798342	-4.98725804	6.12e-07	1.28e-05	55.67407896	25.49554605
Zm00001d013130	956.4993334	-1.355194183	0.396251046	-3.420039386	0.000626121	0.0051525	27.72258204	21.35869503
Zm00001d026608	385.562647	-1.354968648	0.286872328	-4.723246258	2.32e-06	4.2e-05	16.50184707	10.70841977
Zm00001d005814	9771.816962	-1.35146844	0.41297124	-3.272548564	0.001065826	0.008002428	243.2753435	153.2035058
Zm00001d038186	615.8004927	-1.349872215	0.181901442	-7.420898922	1.16e-13	1.03e-11	6.577397386	3.800050894
Zm00001d041870	185.5499798	-1.347651549	0.350529848	-3.844612828	0.000120743	0.001301183	3.370282067	1.718572412
Zm00001d039448	1534.570893	-1.347329224	0.191995019	-7.017521754	2.26e-12	1.56e-10	9.933441217	5.739174735
Zm00001d005421	2638.474536	-1.345896823	0.190944101	-7.048643097	1.81e-12	1.26e-10	78.75740042	51.66026684
Zm00001d019648	5365.045875	-1.343552651	0.189713721	-7.082000413	1.42e-12	1.01e-10	157.782968	89.96327421
Zm00001d007830	587.4714581	-1.343070957	0.413831407	-3.245454389	0.001172633	0.008657542	24.98542417	16.64177833
Zm00001d030732	409.7382225	-1.341719394	0.328761859	-4.081128498	4.48e-05	0.000561541	8.303064681	5.34944536
Zm00001d043511	786.0580598	-1.340766718	0.198592956	-6.75133068	1.46e-11	8.67e-10	17.28841187	11.20147221
Zm00001d027885	803.0751291	-1.340708711	0.253618632	-5.286317889	1.25e-07	3.08e-06	36.45213506	18.63224936
Zm00001d011513	2062.99025	-1.34062043	0.291440788	-4.59997531	4.23e-06	7.15e-05	77.24614224	37.53344878
Zm00001d007037	1884.262223	-1.339767235	0.319813544	-4.189213557	2.8e-05	0.000373246	50.13887808	40.69863495
