Gene	HN_B73L2	HN_B73L4	HN_B73R3	HN_B73R4	HN_K55L1	HN_K55L4	HN_K55R3	HN_K55R4	HN_SDL1	HN_SDL2	HN_SDR1	HN_SDR2	HN_W153RL1	HN_W153RL3	HN_W153RR1	HN_W153RR3	LN_B73L1	LN_B73L4	LN_B73R3	LN_B73R4	LN_K55L3	LN_K55L4	LN_K55R1	LN_K55R4	LN_SDL3	LN_SDL4	LN_SDR2	LN_SDR4	LN_W153L2	LN_W153RL1	LN_W153RR3	LN_W153RR4	GeneID	Symbol	Synonyms
Zm00001d032921	2.50561404480193	2.35460539430677	7.76988708389182	7.90651896121077	0	0	0	0	1.21056008424998	0.987391059613937	9.14613743285087	7.9206355544371	0.0342581703252508	0.0546120944075344	0	0	4.8973083413894	5.64059644367007	8.76415982528292	7.97029087134174	0	0.0546666987232188	0.0190263706143612	0.0188716956628069	1.58206937838832	3.26998916925901	8.66653153620043	8.13279804657239	0	0	0.0514891725959081	0.0157875815508709	100194055	LOC100194055	GRMZM5G813143
Zm00001d034336	1.10876798184975	1.1683444579483	1.24968244609467	1.08933779844069	0	0	0	0	0	0.125836948944282	0	0.0292082331304503	0	0	0	0	1.31716165176502	2.40996959925533	0.555506570286661	1.30385457636201	0	0.0580578021680335	0.0303099314638628	0	0.0638053993612096	0	0	0	0	0.200743975373521	0.0546831666478386	0	100193533	LOC100193533	-
Zm00001d034722	2.44445814644717	3.53834143953204	55.0238190650275	51.6048348477907	2.20907369357305	0	70.7840368469741	57.6660961447685	2.59213366204807	3.12106369418198	137.83298556184	118.923335551534	0.649723919961654	1.1508295756377	61.8051284664476	48.7130129615601	4.28883051243736	6.42134223230155	69.6611624272465	75.8883328333918	2.97389782224169	2.18876245845838	55.6904054821502	72.2981168323395	5.44390234233723	2.00552603878898	127.325196197214	112.040199142555	3.04094243395824	3.45206569911957	86.1506577495519	85.4344068293106	100275098	LOC100275098	GRMZM5G860632
Zm00001d035013	0.725740407647205	1.50072251183077	0.851362258407028	0.257834009308716	0.0669241442816595	0	0	0	0.602055594179878	0.370647710373056	0.128059865122502	0.122902406926118	6.2691825403247	0.34167225426611	10.8489917090166	7.44230576826178	0.312645551523655	0.0869200317725676	0.0311661415220751	0.0783765635046546	0.0525551717519859	0	0.127538133307723	0.126501311572746	0.241632330487652	0.458019165657896	0	0.181720045728816	4.17977733152903	6.08177177310785	19.3280501639728	17.2499291412014	109940614	LOC109940614	-
Zm00001d035222	3.94250575918967	2.57333922875057	9.22893827837829	11.1453844392266	0	0	0	0	2.45021648931053	3.87212180240759	12.5488395638357	8.84384688812421	0	0	0.171539195399106	0.162460741289775	2.82672920137917	2.37302532375873	8.75185253265886	8.86479448751754	0	0	0.074613218095534	0	4.16230712606507	4.40209253104812	8.47950377156156	12.1593304127675	0	0	0.0673061079685073	0.123824169026438	100216657	LOC100216657	GRMZM5G830269
Zm00001d035343	1.10703816878827	1.01787904424894	2.32190876206264	5.23247043434441	0	0	0	0	1.47107389822689	2.60373669829702	3.73333429136988	4.24777234951856	0	0	0	0	1.55736322010916	2.19815402268673	1.92664390621568	3.00984792760083	0	0	0.0358373419106118	0	3.09308691543754	2.11436122424486	2.92320166682982	0.893586543359124	0	0	0	0	103629036	LOC103629036	-
Zm00001d035356	4.82470366098768	4.78180199969323	14.9142135113452	12.9170640552253	0	0	0	0.0303218692804142	4.92500371300547	5.65907711778734	12.3678332457786	14.2573629210259	0	0	0	0	6.89806305112677	9.03166354564889	12.4909835587389	12.5940077629857	0	0	0.0567951361622721	0	11.3282504139273	10.2710731313326	16.8130555643878	15.7294788089802	0	0	0	0	100273817	LOC100273817	cl10300_-2
Zm00001d035367	75.0045001973049	96.5695032881513	105.957939946219	151.642979050914	0	0	0	0.0382003720678039	68.9855703925087	63.9052996565861	92.4553644045611	86.7063875488693	0	0	0	0	59.9157870338484	46.4480591323731	62.814878758642	78.7452013071897	0	0.0342640276897668	0.321984733473804	0	71.1700148797861	60.4316023664437	62.725007520771	70.0903535352749	0	0	0	0	100277233	LOC100277233	GRMZM2G134020
Zm00001d035377	2.89344025497829	2.9365826913123	0.093176301590365	0	0	0	0	0	3.04388873499328	4.33466914152513	0	0	0	0	0	0	12.2683893229926	11.4550648448569	0	0	0	0	0	0	12.5379418287843	11.6563985938405	0	0.0422622725398225	0	0	0	0	100273114	LOC100273114	GRMZM2G403828
Zm00001d035390	222.374690467667	247.537081620374	2.72801653121002	2.53590268353289	0	0	0	0	0.237650665716322	1.08162340140282	0	0	0	0	0	0	301.263649532879	246.538270976625	0.353690444244296	0.237189378904819	0	0	0.173684711002467	0	3.04686225856952	0.816805370410066	0	0	0	0.0639067381260565	0	0	100281021	LOC100281021	GRMZM2G014055
Zm00001d035396	1.61238376561731	2.84454900040811	0.201425240202701	0.153633118836457	0	0	0	0	0	0	0	0	0	0	0	0	2.2863250893508	1.63145491008412	0.417840181680762	0.0700522552892909	0	0	0	0	0	0	0	0	0	0	0	0	100383725	LOC100383725	-
Zm00001d035400	1.55729324478465	2.13757926781798	3.77997279142863	4.43222758763154	0	0	0	0	0.530798472019259	0.954402708423174	4.13560103553276	4.06134800443635	0	0	0	0	5.84880673658362	12.2725515615978	4.18979919659168	4.96412402744744	0	0	0.0574709592928072	0	3.06487848757671	2.11305697197242	4.47713667985804	1.92773988785078	0	0	0	0	100279957	LOC100279957	GRMZM2G076943
Zm00001d035411	7.03562840947352	6.1455403949767	22.5535690007415	19.7944144690341	0	0	0	0	3.79492822918531	4.00153218896174	11.2578342142514	16.6805364467921	0	0	0	0	9.90683570671326	14.4780670967938	28.0713202357439	29.9781515943254	0	0	0.0786804799842003	0	10.7659617925921	7.56856992660386	20.4073407907535	21.7906501545459	0	0	0	0	103629084	LOC103629084	-
Zm00001d035413	3.26367726380357	5.3923569362673	10.1267165611678	7.16031300481211	0	0	0	0	0	0.0385836648516991	0	0	0	0	0	0	6.33754695282567	10.5140045182229	12.172730948233	12.6597987822538	0	0	0.0185870405646512	0	0	0.0715182806563633	0.0170350427428165	0.0331041957194702	0	0	0	0	100277837	LOC100277837	GRMZM2G161761
Zm00001d035420	4.65671359060151	6.41362059908363	11.1302028811155	10.7585059333755	0	0	0	0	4.4882372744994	5.94565292228631	10.5610119942892	11.3611236211035	0	0	0	0	8.74022742845517	12.1225556862226	12.5172675073592	12.1482783295207	0	0	0.0475389157882959	0	13.4349496735023	9.69464611700273	12.3519440758765	12.0652668351337	0	0	0	0	100278569	LOC100278569	-
Zm00001d036006	4.98261674603342	5.27307973565108	3.65589611133429	3.79056616280275	0	0	0	0	3.94122374883623	4.87198331917016	3.40830322210884	3.02804649323939	0	0	0	0	4.36584264513288	7.00620567502829	2.32255632404869	3.17864542999415	0	0	0	0	11.6370936550425	7.66237623659934	4.97757949578795	5.25101881907207	0	0	0	0	100533154	LOC100533154	GRMZM2G122013
Zm00001d036162	5.67114289975745	3.61055248931841	0	0	0	0	0	0	4.52930643767001	4.13763872600126	0	0	1.53812193297045	0	0	0	6.18707564995746	5.33671256301571	0	0	0	0	0	0	9.14120858433275	10.7737992225053	0	0	3.5994828810118	2.82885132643707	0	0	100277062	LOC100277062	GRMZM2G523414
Zm00001d036261	0.965394710491163	1.50169796034551	0.127759810342327	0.146169403385794	0.0640240113289175	0	0	0	0.217030568117733	0.0844251974796215	0.122510438398382	0.0783843178257907	0.102521535757649	0.249040772528205	0.0561019171894083	0.0354218716920187	8.32033952842795	16.094799524923	0.318032729033659	0.499867628103918	6.65341733918938	1.52689988919886	0.0325363508368399	0.0161359232250972	0.907522074513217	0.730285125189086	0.0298196006660108	0.0434613187486865	0.182795347759635	1.07744823160059	0.0440249435332288	0.0674945188727478	103629517	LOC103629517	-
Zm00001d036420	2.39614469198419	3.19000730817914	2.70970553942022	2.72371329569787	0	0	0	0	0	0	0	0.00949989871718132	0	0	0	0	3.18556270103611	5.09493455198198	2.2283497583559	2.75648860214639	0	0	0	0.0195561613086082	0	0	0	0	0	0	0	0	103629565	LOC103629565	GRMZM2G417004|GRMZM2G417008
Zm00001d036755	4.22369638559341	3.96767994056312	7.16365917038894	7.73693815194811	0	0	0.366132491401369	0.0623353351734039	0	0.424151250154941	14.1416401891712	12.432889762408	0	0	11.1399993798725	8.13527260148967	3.96806546888163	6.23326944725507	7.98896441091385	7.11543326109969	0	0	0.0583793798488069	0.115809568920991	0	0.149752829417136	7.54417181619529	3.95108040849286	0	0	8.0573014857195	8.76794278041394	103631267	LOC103631267	GRMZM2G701024
Zm00001d036946	1.39034471090828	3.19592130022249	23.5056757728158	29.7235481785012	0.11808873200667	0	4.42232932893718	7.01654575980888	2.21705072661808	0.934305518774478	86.8830416850395	49.4448276845088	0.405204165137375	0	45.9437300503128	36.4561903454256	11.534878837886	61.3487191994768	57.4128584088012	67.1200034678914	1.3910167233066	0.172425429664633	12.962482173397	7.41069167317965	3.88465109379683	8.19727665283673	89.3484694755681	57.2356593707702	1.09575655684804	1.8879287347046	85.6676484552707	47.4306482291756	103629808	LOC103629808	GRMZM2G179550
Zm00001d037482	2.26845715990298	2.05121242871422	0.0794024135291806	0.0908439311380791	0.159163073574208	0	0.169093073323531	0.172732117176157	1.57710492509426	1.76299389194836	0.0507599610304409	0.0389725313557023	0.0364096496210395	0.11608367893389	0.0464896080284533	0.132087646179078	0.405574189763098	0.321562127204987	0.0988282864497106	0.0828444062551614	0	0	0.202212634548766	0.0401137492349518	0.553380838034684	0.259354537903591	0.074131239143619	0.072029612328741	0	0.0446420982271873	0	0.0335581443593391	100277403	LOC100277403	GRMZM2G082399
Zm00001d037749	0	1.08665651792264	0.584228658786981	0.133682656959116	0	0	0	0	0.203579894920499	0	3.33644502147481	5.08508417418882	0	0	0	0	1.28207575626534	12.213047156275	1.79366314198657	1.09719759848364	5.8449072364153	1.55795773296504	0.0793516878703214	0	1.16930198222713	12.1621299087245	3.01812516522872	1.23662213583348	0	0	0.035790262151974	0.0987659130196663	103630140	LOC103630140	GRMZM2G132550
Zm00001d037894	1.78513491705427	2.3184849689439	119.400741744825	32.6666119937981	0	0	453.877083777248	123.842825060415	0.0919814942788548	0	211.49621450328	549.164693280813	0	0.343030999847468	8.80938252346446	42.6428136535091	0.0499368649065913	0.610859837853462	102.068245904839	339.808639930248	0.23084324637315	0.042921747748423	431.03896322445	223.191139861346	0	0.0574800742462991	176.247616336217	246.719545308269	0	0.0494695628106411	3.800128798299	206.945782577422	542373	LOC542373	GRMZM2G079440|RAB-17|dhn1|lea2|rab17
Zm00001d037913	6.28423942946095	3.7614800888719	0.925467319850247	0.282352758942678	0.0824493399145669	0	1.64237360069308	1.07374018785179	0	0.0652330429774973	0	0	0	0	0	0	45.7306212916814	53.2563994071734	1.15188374409291	1.48056388206015	0	0.240774248630793	2.19974555151022	0.623389346218846	0	0	0	0	0	0.138752467462879	0	0.104302340576324	103630211	LOC103630211	GRMZM2G309071
Zm00001d038519	5.25869614341145	5.46834586109497	11.4867321071958	14.8158193147013	0	0	0	0	0	0	0.15920169595911	0.0916740226207998	0.0856454258131271	0.121360209794521	0.10935623706693	0.103568722572232	7.77350530379271	8.28440090705055	10.5386890914101	11.5949219277465	0	0	0.0634212353812039	0	0	0.0406715070803359	0.0871884460382337	0.0847166463184624	0.0593854078012047	0.0700069267653619	0.228840767092925	0.0789379077543545	100383924	LOC100383924	-
Zm00001d038582	8.43619900838071	10.2710559344969	0.433512046736182	0.177135397000587	0	0	0.0329712379219771	0	0.226591940314677	0.294654754790594	0.0395904745037727	0.0911904369702002	0	0	0	0	9.38444272545284	12.0027590219775	0.0385407974662587	0.258459564352953	0.0974864772174178	0.181261095992587	0.126173369560195	0.0938607320079317	0.26560740472594	0.93051013938131	0.144547536762709	0.168539522442156	0	0	0	0	101027244	LOC101027244	-
Zm00001d038645	2.22518958464597	2.34282553080732	7.13769822571151	8.93479147652841	0.0748109814483673	0	3.21887325206135	4.77999069832078	2.60424172119349	1.86447412619198	5.43975277200883	2.96754056876049	0.102681164462605	0	4.68712155057986	5.33929218274285	5.59184032752391	10.1697621370522	4.73810272502087	5.31519101031497	0.499363632958158	0.0819255702936522	4.13447699317521	3.67663825583295	1.8607445177471	1.75541327561995	4.70389981350689	3.47869171667365	0.427186584728012	0.692439084899901	7.99929425297918	4.35341485816931	103630572	LOC103630572	GRMZM2G069503
Zm00001d038819	1.4810588068788	1.8305799513612	3.59968544970513	3.45788789949758	0.015127068976061	0.00534763464013907	0.0482124878484447	0.0492500664675819	1.04725872391128	1.47211030706078	2.88733984944022	3.25581680338113	0.0155718956023867	0.00551637317247822	0.0861594595072781	0.0627689227710496	2.32562720658922	3.99484944924967	3.87451804831252	4.03327307188739	0.0118792061769985	0.0331313325595265	0.0288278342641836	0.0400308695877722	3.95062203809281	2.69171428677132	3.83629162568228	3.02926189866017	0.0755814281106242	0.165470917809037	0.0728129713477488	0.0334888093503322	100381918	LOC100381918	GRMZM2G126048
Zm00001d039045	1.3531807416157	1.96997965813217	2.28092807215453	1.94746206975791	0	0	0.0362492400351811	0.222176149060467	0.427062381059406	0.863864920424455	0.914057790386606	0.56812070356552	1.46739635941629	0.0663610094982467	2.51147878334325	1.51019844015848	1.04333708302769	1.57565061738507	0.677960407459489	1.59837540237537	0	0.132854722111109	0.13871753223395	0.343974568833265	1.38706700400893	1.91260541995018	1.04886183635058	0.864713407326808	1.39631969627025	1.41637875029837	1.25132482420323	1.66901027828594	100193802	LOC100193802	-
Zm00001d039415	22.9932052262275	27.7049727680366	0.326117055566278	0.239855787571204	0	0	0	0	18.8964612668383	19.4567535329821	0.178695781178593	0.114332681273106	18.3292863678978	1.06706170856747	0	0.232501213937663	15.6792130787384	17.5734171266982	0.144964960991285	0.0729115310153844	0	0	0	0	32.8434133562775	27.6040562000348	0.195729164575627	0.0633934088097338	16.1754539344234	27.5813004327614	0	0.078758910231102	103649606	LOC103649606	GRMZM2G035256
Zm00001d039546	1.17809123611078	1.22076003501976	2.37941976399805	1.76091736329861	0	0	0	0	0	0.00879635687852059	0	0	1.06055360249663	0.0648695998901671	1.03267359724673	1.67001681831394	1.66204122308263	1.96380492112518	2.02959163688887	2.40444189626681	0	0.00811680753128713	0.0169499960929721	0	0.00892035397021972	0.0326096716011602	0	0.00754713998382739	1.13480356110097	1.01970000232843	1.46019776775329	1.51898334743346	100272281	LOC100272281	-
Zm00001d039661	0	1.08872044293293	5.45961000717251	7.12299005514484	0	0	3.77355433736865	5.20914164560962	0	0	6.3680678383644	6.39367542380963	0	0	2.13104461976581	1.48714063180641	0.217440707798397	0	16.4517997128347	8.39451361284818	0	0	1.17085357626838	2.03233645599459	0	0	6.7068035414026	2.08533283245446	0	0	2.28840767092925	2.42885870013399	103649687	LOC103649687	GRMZM2G336437
Zm00001d040786	1.90804807842307	8.46556456560936	38.1465520324068	30.9017942392358	0.17106311645826	0	1.63561991485845	2.08852501492199	0	0	2.78231001349099	1.88488644640897	2.58270318339897	0	59.8086634874462	45.7122012898249	5.66666741771805	40.4356861826458	73.4492748523095	82.4050212032941	0.537339793426847	0.624437887804161	0.260797603436726	1.81074213836278	0.137251178376683	0.334494637670052	0.956085140356956	2.78694014056998	3.663025154093	2.01515265829266	56.6969040713405	32.3522465550246	103650163	LOC103650163	-
Zm00001d041136	1.06112860910222	1.05929556609691	2.80013189082895	2.75836926044001	0	0	0	0	0.853351991967514	1.53548547316263	3.34952424762203	3.01895326052696	0.713810802341794	0.074010384351475	3.44564350564316	3.76857130505381	1.02353846688885	1.230092129017	2.94173386952959	3.1591965108842	0	0	0.00966921121542956	0	2.44255735323161	2.21988073295028	3.08392119597467	1.58435197180474	0.93255255770984	1.25944547389383	3.02662927232742	3.17720975909419	103650352	LOC103650352	GRMZM2G042855
Zm00001d042065	3.98375586246944	5.06608170313312	2.75776838935242	2.1384905266229	0	0	0	0	4.86891453384805	5.83157135879372	2.93828633481579	4.06072851877368	2.50102526088147	0.298649285847814	1.47113088492723	3.33026347301613	5.77361020326438	8.29648786489568	2.05947536527753	2.20594081756613	0	0	0	0	18.4969759207825	12.2906200814581	5.03495396062701	4.75322928337145	6.34241469447318	6.82215152102721	3.32254268105835	3.70378311402236	103650724	LOC103650724	-
Zm00001d042098	0.577337983432359	1.03561212864352	2.04800127578313	1.14662766741356	0	0	1.67030962673244	0.426564069855753	0.637725354819887	0.138213806860063	13.5380530211676	7.65667658707761	0.679350779514518	0	3.36766184986601	1.49806720666516	9.69421234067892	8.62167445589677	1.89822623363773	1.86399914074113	1.73766458118258	0.212560511118914	0.843374646532658	0.264163714474073	2.10243188934378	1.87873896969187	7.48544707450202	12.4119319781111	2.49380927776003	1.07794334743696	1.28131415721171	1.7311091541464	103650740	LOC103650740	GRMZM2G052625
Zm00001d042099	0.164182665372954	2.30483037074463	13.8290940547369	13.4400253851116	0.066237949798675	0	10.6083466552656	11.0523030644907	0.414526975423163	0	9.6961322424312	4.76837618264039	0	0.2898591259266	8.12586755527489	5.93677406107654	1.35028318907859	17.2631151643642	8.26688482974087	5.84382842796888	3.79719040391173	0.628656044826722	2.72657759829446	3.0049020838245	0.159436531696919	1.68377095657072	2.68401585391523	1.84353232760562	0.0472790942687516	0	7.97078063909312	4.98575253319421	100281369	LOC100281369	GRMZM2G052571
Zm00001d042550	1.7403507311425	3.36984899003051	4.78305014830541	7.54509316952379	0	0	0	0.0788261645843573	0	0	0	0.0711403350143772	3.12371676510665	0.141265852670871	5.09171897454489	8.03707900031429	3.78392850766629	4.27655754207993	8.38863907602901	9.52710671934356	0	0	0	0	0	0	0	0	6.84346127994835	6.60065309501983	9.92248722924084	9.86236575893911	100383076	LOC100383076	GRMZM2G035092
Zm00001d043223	3.733954526008	2.31774307012678	28.1646214314268	28.8366856818863	0	0	0	0	4.08523099210471	2.68934874987701	26.0465442128262	23.9023118518115	3.2658041942023	0.29298553743303	29.3791038693035	29.6193724317435	4.64573023783222	7.62543520156693	17.6714653224329	22.9679939142756	0	0	0.0235554391398956	0	5.42972458565134	5.86109146490288	19.0843094941088	22.7176006210882	3.41875476537042	4.34224168152965	34.4226995182548	34.1072175429338	100283674	LOC100283674	GRMZM5G867518|pco097109
Zm00001d043344	0.0930543046450629	2.05139941252723	26.257625387372	12.3850421432847	0	0	8.37565621852083	10.552286916779	0.195785587184254	0	30.6024262779376	16.4729109744868	0.0343518572085469	0.146030516799241	15.4833279318465	9.84516535080431	7.73807455947278	47.5019162151646	28.6721399418423	32.3982421299099	17.4530120142133	0.438529579548154	9.80629894745652	17.3337470828115	1.52615302993508	10.8645199952795	38.2580039972326	101.258401688941	0.250100805871983	1.1793327316535	51.1136818203682	20.579983243159	542740	LOC542740	GRMZM2G156877|gst8
Zm00001d043485	3.26232969484375	4.0471999074246	4.37476759155966	4.16659184162151	0	0	0	0	3.87891191090997	3.63254235978371	7.05758688942476	6.43046767369088	0.105027835445306	0	0.643702265009353	0.685839701314445	6.36959464692044	8.37474990632768	4.39025657113138	6.16553561937451	0	0	0.0466644541266383	0	8.9637872433133	8.04996584954608	7.89070016653714	7.7293314768149	0.109237372209574	0.0515101133390622	0.399897327110546	0.464651229590849	100285171	LOC100285171	GRMZM2G042548|IDP2368
Zm00001d043589	0.817834154517097	1.391627368789	0.0598554246195936	0.0684803122563087	0	0	0.0796664834713467	0.0651047856071822	0.0156428834043063	0	0	0	0	0	0	0.0165951339882673	0.220806050144148	0.502116702115164	0.0372495544338858	0.078062600577287	0	0	0.0152432685184248	0.196551528024864	0	0	0	0	0	0	0.02750089335057	0.0505938520202709	100279931	LOC100279931	AY109828|GRMZM2G079727|MADS36
Zm00001d043610	2.7054993650219	5.1938956910562	18.0950087345399	14.3766771755217	0	0	0	0.820081382006065	11.0344038457826	3.58721889547815	11.7283451243271	6.41437809652568	1.8438648248453	0.857315243502579	16.0389147698164	10.8699650112507	38.510943706863	21.2281577291156	15.640256341812	15.0773019182272	0.131870086918974	0.858172436633608	0.256012326309447	0	5.11984670898709	13.9551776587575	7.97760949683166	10.0312799555072	16.3010220313032	20.2056689544797	16.7431662162025	17.4194477784533	100277849	LOC100277849	GRMZM2G468111
Zm00001d043826	3.20252775515715	3.33020370779486	3.38394403540537	2.21231691124498	0	0	0	0	2.18988098732129	5.11120077917802	7.00487462220084	3.7963830544143	0	0	0	0	5.48718021444191	2.6103278561346	1.40394301044736	4.03500990466316	0	0.157211421164812	0	0	9.32985069012322	6.94765038595856	3.91151303010743	3.21591033867732	0	0	0	0	103651336	LOC103651336	-
Zm00001d043881	7.15716430129817	9.38511954014915	14.2096351270269	12.8213820992607	0	0	0	0	4.44101738687533	7.97657091295964	7.11725228993669	8.34053852863747	0.0671728829906879	0.0713883587026593	0.0857695976995529	0.243691111934663	11.057499523042	19.3232062077496	11.3956413185662	15.5133903531557	0	0.0714597368930965	0	0	12.015716797886	6.50744113285374	11.0780613789756	17.0762181206626	0.139730371296952	0.576527632185333	0	0.0619120845132192	100274517	LOC100274517	-
Zm00001d043982	7.38005221481615	9.55455817287239	12.0343879275027	13.0188694903113	0.0357378850524579	0.00631692604741452	0.142378238602224	0.101809647652234	6.05959896470408	6.95575712935975	11.5826616251409	13.3427020362444	3.34164873250698	0.33884497235177	6.6624388882755	9.39432012033319	9.89585185435635	14.2728603750979	11.3837450551917	12.5839655625823	0.0841943086674347	0.0652276478962368	0.265613829923883	0.209412568207522	15.7276987308916	11.0063212782321	14.4188637411749	17.345822929898	6.85550713227379	6.04433381366281	8.64408205083923	8.06435625135114	100216618	LOC100216618	-
Zm00001d044074	0.586164640801803	1.60916819989054	5.20270465391782	3.76579784310758	0.189186082284588	0	1.80890264485638	4.27311138711946	1.18395473772886	1.72134324260001	2.66981655497319	2.98789407060384	0	0	6.6310758738259	3.72883083851791	0.0401731540247685	0.163807949628233	5.15401005496456	4.57891950852171	0.0742834081352359	0	6.05697379764676	6.79446062623021	0.910752005352253	0.554898081096056	7.56684566995041	7.5770685217133	0.0675182931073128	0	8.58596366457175	10.9194039494826	100273982	LOC100273982	GRMZM2G157927
Zm00001d044092	12.6385470337452	17.9275966269623	7.17457522245811	11.1932700866562	0	0	0	0	10.9092972262159	12.9646013414706	10.0069637460012	10.8844712571997	0	0	0	0	16.1392776783506	13.131547276269	3.89665815144573	5.44406098248204	0	0	0	0	23.2176707650156	18.4067620615006	5.48041660811755	6.50838997113267	0	0	0	0	100273870	LOC100273870	GRMZM2G032244
Zm00001d044548	8.39623753990063	7.72001768625172	23.1691344477315	22.9462036776451	0	0	0	0	7.11273782220612	6.15943946711551	17.0573245670475	17.2871014084937	10.5221523141842	0.520115184833661	24.474967343551	23.1303480411318	20.8471278601713	18.8328616893199	26.9555755646885	26.5397972895999	0	0	0	0	13.8752920166064	15.0484576197243	21.3404101255486	18.5569796697584	20.7424745819922	23.3023056233276	35.143403517842	31.9510579005721	100284806	LOC100284806	-
Zm00001d044639	3.96746622616776	4.23241938994779	13.6029731490526	15.5201061777669	0	0	0	0	1.35524448566417	1.23164280321299	7.99939385868615	8.7792443062187	0.275694466266308	0	2.4641405407674	1.25021228893778	16.8479264471776	23.3269598391883	9.5645852945723	11.7618601473377	0.0197172009247849	0	0.114836804805472	0	3.20309231512004	2.03748071134961	6.56046213079641	2.36912212566857	0.824390023248548	0.697188324165332	1.53659198205743	1.17522554937439	100281786	LOC100281786	GRMZM2G075884
Zm00001d044730	22.7860892099286	33.4774892261013	0.0334342953631822	0	0	0	0.0712007041862711	0	10.380586879563	4.59550598941555	0	0	27.9333706126394	1.04276958131012	0	0	54.1172590555333	64.5284697389451	0	0	0.0701733416151415	0.0978573939715878	0	0	19.0354764894093	17.7789751536531	0	0	54.0557003313326	60.9419126681774	0	0	100281938	LOC100281938	GRMZM2G063717
Zm00001d045030	13.4952196781265	27.0617595282728	1.3316446435623	5.29607501322343	0.254218798069915	0	1.62047528601717	1.58637656226019	0.795469589411578	0.402270431694567	1.9457985061669	1.74293820785224	11.6890145970879	0.61803810543506	5.56906762840847	2.03940879632975	1.87139942498713	1.3940739046486	1.42065661771459	0.793925559945297	0.199636659363447	0.618656055509678	2.32544529731081	4.29272830354589	0.0679901670662272	0.331397465099033	1.4208487502527	7.59312163298811	0.181455412725903	0.356516756675454	2.50559451006837	3.3767882761585	103637946	LOC103637946	GRMZM2G312732
Zm00001d045031	7.7250162742642	17.9785997468114	3.33168235146089	3.98117390109176	0	0	0.157667865666535	0	0.0773970411319373	0.0782796515729968	0	0.0726785044200935	1.15428429744539	0	0.173393673187204	0.410542684070108	0.420189475880687	0.428335652068419	2.11946608913096	2.16291071466178	0	0	0.527938932362454	0.523647050823831	0.0793831139800274	0	0.207367114901745	6.24613543666934	0	0	0.0680337415681668	0.312907021728973	103637945	LOC103637945	GRMZM2G312736
Zm00001d045054	4.32559638571309	4.47983527599012	0.0211480952142825	0.193563497123854	0.0847832121200745	0	0	0	0	0	0	0	0.290921158191785	0.0206118729964961	0	0	51.9940684138394	61.1750609619075	0.315863952060063	0.507491274036057	0.0665798019904855	0.165059855468974	0	0	0.0453501062881268	0.110522674927521	0	0	4.84130138739621	5.96878409055576	0.0388664195268477	0.0893790000306639	732795	LOC732795	GRMZM2G177098|stc|stc1
Zm00001d045523	0.688509361631894	1.08524210285967	0.306320812576631	0	0	0	0	0	0	0	0	0	0	0	0	0	0.993419208152423	2.12662493071669	0.272330342053915	0.182628243821282	0	0	0	0	0	0	0	0	0	0	0	0	100274021	LOC100274021	GRMZM2G000116|GRMZM2G046528
Zm00001d046191	5.05804637005394	8.09674527604628	3.64017145807764	8.61175914775168	0	0	0	0	5.8047780848953	8.54552863005215	6.86288392039947	5.08749530940655	7.4123158316346	0.841868121998028	3.03438928077607	7.8687347780104	5.67255792438927	4.14057796999472	0.537545747243358	1.80242559555148	0	0	0.0628498729002921	0	9.32751589265322	5.40088301228965	2.18887510174064	8.17146750675379	10.122269509899	18.2459494713686	1.58745396992389	2.19034915210281	100384104	LOC100384104	-
Zm00001d046739	1.33523111310745	1.02119221292823	1.71644900891719	1.24967901473807	0	0	0	0	1.41372063738463	1.64981797302582	1.33003948522801	1.32753268200247	0	0	0	0	3.24716044335645	2.2869870638286	1.81268591222317	1.62804988241947	0	0	0	0	2.17499683809835	2.65034073986797	1.11689503026193	2.78385333978137	0	0	0	0	100276090	LOC100276090	GRMZM2G305244
Zm00001d047708	2.83557144987872	3.73971046454606	4.12021060447151	5.41463065167514	0	0	0	0	2.24089603846432	2.50192585566133	3.34582426060406	4.399856207627	0	0	0	0	5.119137639083	7.27996488332544	3.53431646358264	3.86312559046553	0	0.0814815292622502	0.0283590889915952	0	4.86544268712953	3.16444164844565	3.95065262265384	5.93475693043971	0	0	0.025581793069331	0	100194320	LOC100194320	GRMZM2G053790
Zm00001d048259	0.769302862923619	1.10765471150568	1.50070561570151	1.79870983653397	0	0	0	0.0777294527292706	0	0	0	0	1.96612107953614	0.208950622081001	2.42675753908526	0.951031052489363	1.70341159700501	0.992248849661102	1.15629095146161	0.745599656296453	0	0	0	0	0	0	0	0	2.31758008879832	1.52675975936981	1.3790143616991	1.26849785678302	103639505	LOC103639505	GRMZM2G034811
Zm00001d048622	1.14184085230016	1.2348574151387	0	0	0	0	0	0	2.69071592660024	3.88771423919581	0	0	0.337216889107614	0.0895947857543443	0	0	1.66947764913669	1.91457412266823	0	0	0	0	0	0	4.13964292365646	2.88249070314327	0	0	0	0.51682966068388	0	0	100275073	LOC100275073	GRMZM5G843972
