Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	GeneID	Symbol	Synonyms
Zm00001d029098	1016.75356220942	1.39721233091898	0.374282631500882	3.73304079143648	0.000189181942153314	0.00221482874136152	103634637	LOC103634637	GRMZM2G107597
Zm00001d029129	393.251925710851	1.07549089254865	0.136549244699553	7.87621268001177	3.37453643527735e-15	4.48711527982202e-13	100277920	LOC100277920	GRMZM2G177532
Zm00001d029183	1017.42527600131	2.42124141729078	0.512037438458642	4.72864137548089	2.26027214724242e-06	4.99836096561157e-05	100273344	LOC100273344	GRMZM2G009232
Zm00001d029217	260.963391655632	-1.02755559081399	0.203968592215391	-5.03781283016794	4.70881562393823e-07	1.27423029107781e-05	100276415	LOC100276415	GRMZM2G082346
Zm00001d029230	5.20469917508946	-4.88196143888263	1.45278092082303	-3.36042507779969	0.000778226349793295	0.00691062310442526	109941165	LOC109941165	GRMZM5G811034
Zm00001d029241	939.590064321054	2.14346747403438	0.643626469189119	3.33029727123382	0.000867533109185943	0.00750794054757134	100284951	LOC100284951	GRMZM5G822100
Zm00001d029246	460.495957865938	1.14979319102509	0.331310022417902	3.4704449404636	0.000519596858437983	0.00500796513731024	109943422	LOC109943422	GRMZM2G442387
Zm00001d029254	382.1807736491	-1.72416968832398	0.453761516271384	-3.79972656670336	0.000144855826842725	0.00178318332093824	100281158	LOC100281158	GRMZM2G109201|gpm828
Zm00001d029258	586.474738615815	-1.38387067713732	0.235307742016293	-5.88110984058272	4.07524600512618e-09	1.80628252891002e-07	100279949	LOC100279949	GRMZM2G046297
Zm00001d029321	1068.4624359121	2.48841852065546	0.469892254264852	5.29572151502817	1.18547388309325e-07	3.77796320449832e-06	100285888	LOC100285888	GRMZM2G127150
Zm00001d029347	9.52788508445931	-3.34164265274803	0.861504279906231	-3.87884625844429	0.000104953056555949	0.00136554063335912	100279617	LOC100279617	GRMZM2G011667
Zm00001d029356	12879.7366341875	1.69279033024747	0.421976435693017	4.01157549820852	6.03148818585664e-05	0.000850390215015958	100272836	LOC100272836	GRMZM2G336824|pco138435(368)
Zm00001d029359	22461.6804864182	1.51947984692795	0.298074194234955	5.09765647719987	3.43884130770804e-07	9.65942295066979e-06	103635822	LOC103635822	GRMZM2G311036
Zm00001d029392	1645.56027222009	1.08933075145202	0.287836003415631	3.78455349061751	0.000153984787246267	0.00187313750069404	100383440	LOC100383440	GRMZM2G152877
Zm00001d029448	5657.86253669453	1.09370907760325	0.179221828006475	6.10254392430223	1.0439340813095e-09	5.30548969922848e-08	100276585	LOC100276585	GRMZM2G117513|TIFY6|TIFY7
Zm00001d029468	1655.52797903329	2.39630814997873	0.31256466511556	7.66659964296595	1.76615968020673e-14	2.1117930222751e-12	103636168	LOC103636168	GRMZM2G142390
Zm00001d029488	235.57223528214	1.7887573531811	0.522397538662197	3.42413051516651	0.000616769918553995	0.00575855656717471	103644713	LOC103644713	GRMZM2G037630|GRMZM6G205247
Zm00001d029505	62.5118408760093	1.80751803813521	0.528529001187304	3.41990322967093	0.000626434156121484	0.00582952255873052	100281247	LOC100281247	-
Zm00001d029579	489.530613789026	1.46925190480457	0.368920915292654	3.98256602946747	6.81751752642172e-05	0.000941421656994556	100281826	LOC100281826	-
Zm00001d029583	1285.31743577066	3.10862781850555	0.517646213058873	6.00531355215768	1.90962496722314e-09	9.06308009444102e-08	100284936	LOC100284936	GRMZM2G174708
Zm00001d029603	930.133036620938	1.03610875522222	0.182860286488569	5.66612234465131	1.46065250231555e-08	5.67502129016781e-07	100281290	LOC100281290	GRMZM2G057412
Zm00001d029604	218.113574027808	3.21239532796369	0.401426674741608	8.00244610060222	1.21971568105502e-15	1.75009344394728e-13	100272496	LOC100272496	GRMZM2G020523
Zm00001d029636	5626.59012722351	-1.51570040061437	0.464850881870672	-3.26061638199938	0.00111170333949948	0.0091795868094806	100282835	LOC100282835	GRMZM5G826389|cl945_1
Zm00001d029646	84.2779584706375	3.07783780607797	0.827095865510401	3.72125884606936	0.00019823211547789	0.00229791259135876	100216908	LOC100216908	-
Zm00001d029654	1864.29892692539	1.77435935822347	0.256696630145095	6.91228146322192	4.76920380845388e-12	3.83138459080713e-10	100280412	LOC100280412	GRMZM2G162690
Zm00001d029681	872.374046691708	2.26560482353688	0.600311939447132	3.77404591623386	0.000160621178138511	0.00193630430808711	103637226	LOC103637226	GRMZM2G434514
Zm00001d029686	289.461777187192	-1.5466363459881	0.401482197964561	-3.85231612716392	0.000117005831430158	0.0014915342536318	107197951	LOC107197951	GRMZM2G430039
Zm00001d029688	4858.91799711417	2.61387496275755	0.284572398386727	9.18527228071277	4.10487502163222e-20	1.20601228135555e-17	100383082	LOC100383082	GRMZM2G066441
Zm00001d029701	229.947702673317	-1.45589432485331	0.415254480283615	-3.50602917964653	0.000454845352583199	0.00451900943054399	103637303	LOC103637303	GRMZM2G054653|gst40
Zm00001d029708	801.9772283601	1.38960410355145	0.293187392369307	4.7396448132431	2.14093179049911e-06	4.76416446404676e-05	541841	LOC541841	GRMZM2G044383|gst30
Zm00001d029744	1294.45460166063	1.02311549048736	0.298223353797768	3.43070211456731	0.000602021303112541	0.00563976774361336	100284800	LOC100284800	GRMZM2G099467
Zm00001d029769	35.6276974855934	-2.3232880305876	0.652595038964834	-3.56007614503608	0.000370747274790721	0.00382003429526351	109943652	LOC109943652	-
Zm00001d029842	2386.60858204034	-1.34605373934476	0.405938542059779	-3.31590524150461	0.000913467963478481	0.00781030299483028	103637625	LOC103637625	GRMZM2G158682
Zm00001d029888	62.5294845195617	1.51884593128289	0.387223619719926	3.92240001367028	8.76712796019608e-05	0.0011713171522048	100194247	LOC100194247	GRMZM2G123585
Zm00001d029906	1011.11465592484	-2.11975244681773	0.495617029451843	-4.27699679561494	1.89431528458889e-05	0.000315368225657219	542649	LOC542649	GRMZM2G342246|expB7
Zm00001d029946	213.762233147689	-1.32203239617198	0.273065457159769	-4.84144867652911	1.28895968803377e-06	3.08002458684383e-05	100381684	LOC100381684	GRMZM2G163189
Zm00001d029955	457.522344233318	1.18935686532106	0.245700897496737	4.84066960047166	1.29402363584192e-06	3.08973182214299e-05	100279482	LOC100279482	GRMZM2G058149
Zm00001d030009	866.900188432219	1.17234133644967	0.200771274102301	5.83918860749131	5.24556597966246e-09	2.27595590585945e-07	100501636	LOC100501636	GRMZM2G086869
Zm00001d030062	130.178284580266	-4.63424332464795	0.480010415790365	-9.65446409536218	4.70613406550841e-22	1.74915096128758e-19	100281458	LOC100281458	GRMZM2G160454|pco141348
Zm00001d030086	94.4455231114433	1.96011528755071	0.434318827100971	4.51307925247969	6.38931329574173e-06	0.000124591609266964	100272480	LOC100272480	GRMZM6G449101
Zm00001d030101	309.900830333589	-1.32271988950969	0.222355446743966	-5.94867321164727	2.70324725036115e-09	1.23911551896569e-07	103637724	LOC103637724	GRMZM2G057690
Zm00001d030131	3531.98811259227	1.49787792635564	0.283263850045491	5.28792476030771	1.23711840970783e-07	3.91826137793398e-06	100283945	LOC100283945	GRMZM2G132898
Zm00001d030148	3718.04545768158	1.18711511348232	0.160587280743232	7.39233585616558	1.44271547628238e-13	1.48850601096439e-11	100193661	LOC100193661	GRMZM2G394410
Zm00001d030159	3750.08242499111	1.1317225926751	0.171996696882211	6.57990887726257	4.70736674170127e-11	3.17762705940355e-09	103637751	LOC103637751	GRMZM2G012434
Zm00001d030163	7200.19578243472	1.43401228717641	0.428072634335618	3.34992749396849	0.000808327162983547	0.00711646251452039	100285922	LOC100285922	ERD3|GRMZM2G144155
Zm00001d030172	358.60740275073	1.02986220049871	0.254314932750304	4.04955457928171	5.13152093104949e-05	0.000743563347661408	100191502	LOC100191502	GRMZM2G179528
Zm00001d030213	361.584839814698	1.55171553891965	0.261429911226802	5.93549350048727	2.92962930787554e-09	1.33298133508337e-07	100281435	LOC100281435	GRMZM2G084825
Zm00001d030214	45.1598340099937	-6.03305528769183	1.0666701954722	-5.65597062081695	1.54967976043598e-08	5.99825231238264e-07	100381444	LOC100381444	GRMZM2G154216
Zm00001d030218	7.71227489271071	5.08901723252898	1.246205445673	4.08361017053708	4.43413923060117e-05	0.000654804983843062	103637769	LOC103637769	GRMZM2G172081
Zm00001d030232	28.7069377892712	-2.56364917778496	0.765871536246117	-3.34736187004751	0.000815846348457556	0.00716834064470724	103637806	LOC103637806	GRMZM2G150327|bHLH111
Zm00001d030370	39.9918247626399	6.5512911770582	1.61812242692591	4.04869932462668	5.15030603161989e-05	0.000745923900326019	100274927	LOC100274927	GRMZM2G067929
Zm00001d030529	343.394716991156	-1.15000933058981	0.312348887589105	-3.68181023299384	0.000231583764403809	0.0026111577295662	100278970	LOC100278970	GRMZM2G167584
Zm00001d030549	82.1235897327039	1.46279501209368	0.385493591082756	3.79460267545578	0.000147880077018537	0.00181173649560955	100272914	LOC100272914	GRMZM2G458824
Zm00001d030550	71.4684383232052	2.77723301572908	0.478149956273944	5.80828875813582	6.31145956154256e-09	2.7004468240503e-07	100192612	LOC100192612	GRMZM2G130232
Zm00001d030614	412.783651960115	-1.17140896539637	0.259838966403038	-4.50821130337854	6.53764494119387e-06	0.000127162552831582	542504	LOC542504	GRMZM2G065205|MCM7
Zm00001d030678	314.567393711866	-1.41511237386444	0.297275343917762	-4.76027495322961	1.93329399273644e-06	4.35329827605302e-05	100194394	LOC100194394	GRMZM2G130149|MYB59|pco132275a
Zm00001d030775	220.217560346128	-1.79098833175109	0.501111603120245	-3.57403085579986	0.000351527477570127	0.00366980411355697	100274853	LOC100274853	GRMZM2G087069
Zm00001d030812	41.667619732781	9.0278324027365	1.09675295586494	8.23141834672955	1.85009615183776e-16	2.9419389787651e-14	100276395	LOC100276395	-
Zm00001d030830	64.9723520588222	-2.24413638473062	0.378080718285178	-5.93560125178856	2.9277057362098e-09	1.33298133508337e-07	103640483	LOC103640483	GRMZM2G104494
Zm00001d030837	411.271036441781	-1.33248270133388	0.288345520246974	-4.62113196762198	3.81651895949169e-06	7.96848379281422e-05	103640485	LOC103640485	GRMZM2G048140
Zm00001d030858	1846.48939364817	1.9407133515395	0.593033328620043	3.27251987009808	0.00106593379822781	0.00885856458554143	100281147	LOC100281147	-
Zm00001d030940	38.2483816387745	-1.83386142138631	0.42389882300436	-4.32617719574901	1.5171938982612e-05	0.000259877371279621	103640532	LOC103640532	GRMZM2G038855
Zm00001d030995	2698.42544447709	-1.13510196077709	0.325116862695607	-3.49136600103035	0.000480557452832515	0.00471524073232514	100275351	LOC100275351	GRMZM2G073427|bZIP111|gpm349
Zm00001d031044	43.0649588743184	8.35096454854539	1.73767472067007	4.80582726399171	1.54112917712223e-06	3.56924129016844e-05	100280260	LOC100280260	GRMZM5G865967|PIF4
Zm00001d031049	751.679698847579	1.1423145760132	0.243630156580056	4.68872405636633	2.74913801178746e-06	5.97661441336372e-05	100284829	LOC100284829	GRMZM5G852177
Zm00001d031086	36.4144515299274	-2.51276950687751	0.678469994271076	-3.70358236634641	0.000212576117493884	0.00243601807153373	100501444	LOC100501444	GRMZM2G407181
Zm00001d031189	220.338851898372	2.82334528764233	0.374561713574074	7.53773059371693	4.78220524514162e-14	5.30669962616452e-12	103640885	LOC103640885	GRMZM2G059064
Zm00001d031216	144.57105553019	1.12835863388471	0.346749806611372	3.25410025433511	0.00113752127965358	0.00934174950925445	100192078	LOC100192078	GRMZM2G174554
Zm00001d031221	3736.32339508731	2.16291970786332	0.358637409173209	6.03093724341152	1.63011486370777e-09	7.83293044089114e-08	100383595	LOC100383595	GRMZM5G893912
Zm00001d031222	11421.8006819415	1.92339904242431	0.312852157610111	6.14794878551335	7.84913670382105e-10	4.07639761239353e-08	100281142	LOC100281142	GRMZM2G310947
Zm00001d031257	14307.6137269816	1.53044902063397	0.264255278976252	5.7915551453241	6.9737653562347e-09	2.95107938922475e-07	100191824	LOC100191824	GRMZM2G023847
Zm00001d031267	1133.08717605402	1.10224140894194	0.311476052982335	3.53876774277876	0.000401999379883025	0.00408474271080746	100191301	LOC100191301	GRMZM2G048616|pco099340a
Zm00001d031270	309.683911257551	-1.95684507202561	0.580073090154983	-3.37344570061469	0.000742336861280682	0.0066693942783083	100382484	LOC100382484	GRMZM2G110135|MYB164
Zm00001d031289	1015.53797505077	1.06227281823175	0.280610164661142	3.78558210645907	0.00015334919023756	0.00186614168427554	100383749	LOC100383749	GRMZM2G179351
Zm00001d031315	1089.54189980191	2.71759049222073	0.644197802479529	4.21856529432525	2.45861774681354e-05	0.000393800097982611	100384791	LOC100384791	GRMZM2G113726|IDP1951
Zm00001d031377	23.7205586369706	3.64457224818422	1.05654168342041	3.44953001417362	0.000561563300241349	0.00534186439998315	103641763	LOC103641763	GRMZM2G129058
Zm00001d031426	95.0139065285692	-1.61986914068166	0.439702462193698	-3.6840119852867	0.000229591438234744	0.00259469298956306	100281865	LOC100281865	GRMZM2G050427
Zm00001d031447	3404.87827694487	1.13154888660473	0.306951411886858	3.68641043104835	0.000227439439518691	0.00257761912921091	103642016	LOC103642016	-
Zm00001d031449	548.989583028357	1.86917230225078	0.460857617393427	4.05585636800941	4.99509493353807e-05	0.000726171930276701	103642039	LOC103642039	GRMZM5G822593|lox13
Zm00001d031484	106.59063857186	1.48157283484652	0.280938713108182	5.27365138985315	1.33735835526537e-07	4.1884434417849e-06	100281340	LOC100281340	GRMZM2G172723|TIDP3285
Zm00001d031523	38.8996895002478	-1.24432497420197	0.339376217234527	-3.6665061103621	0.000245887046296023	0.00274136953060571	100276604	LOC100276604	GRMZM2G329750
Zm00001d031588	88.2906415829722	1.42031810321273	0.301032296154938	4.7181585542626	2.37988986911743e-06	5.23660646022849e-05	103642804	LOC103642804	GRMZM5G855396
Zm00001d031599	258.314183185314	-2.33437308493692	0.607761012568091	-3.84093917948608	0.000122564481880972	0.00155532361231844	100280821	LOC100280821	GRMZM2G124417
Zm00001d031629	11.2388753024256	-6.00418464393101	1.34449925865768	-4.46574039016239	7.97923207896436e-06	0.000150459248413185	103645172	LOC103645172	-
Zm00001d031657	9335.31549055681	1.33901782321898	0.273036931293321	4.90416375863999	9.38261912832233e-07	2.32859547457454e-05	100191759	LOC100191759	GRMZM2G136453
Zm00001d031676	2547.71382580447	1.36448617017487	0.160713235213645	8.49019166567694	2.06296584713326e-17	3.92842181593912e-15	100279924	LOC100279924	GRMZM2G317770|IDP295
