3	226805001	226950000	3	226805001	226950000	15.02331664	XPCLR	144999
3	227845001	228250000	.	-1	-1	.	.	0
3	229155001	229280000	3	229155001	229280000	12.24513116	XPCLR	124999
3	229915001	230050000	.	-1	-1	.	.	0
3	230480001	230720000	.	-1	-1	.	.	0
3	230860001	231070000	3	230860001	231070000	11.7250904	XPCLR	209999
3	231440001	231490000	3	231440001	231490000	9.457812369	XPCLR	49999
3	232345001	232590000	3	232345001	232590000	9.983472524	XPCLR	244999
3	232955001	233675000	.	-1	-1	.	.	0
4	5165001	5470000	4	5165001	5470000	15.52860789	XPCLR	304999
4	8945001	9315000	4	8945001	9315000	12.82146707	XPCLR	369999
4	10575001	10950000	4	10575001	10950000	12.28824153	XPCLR	374999
4	14820001	14965000	4	14820001	14965000	10.69714106	XPCLR	144999
4	31005001	31260000	4	31005001	31260000	14.50012731	XPCLR	254999
4	32875001	32970000	4	32875001	32970000	31.69570359	XPCLR	94999
4	33665001	33960000	4	33665001	33960000	9.861785526	XPCLR	294999
4	35620001	35735000	.	-1	-1	.	.	0
4	36515001	36720000	.	-1	-1	.	.	0
4	39910001	39975000	4	39910001	39975000	14.05379508	XPCLR	64999
4	47730001	47850000	4	47730001	47850000	11.56334095	XPCLR	119999
4	101275001	101480000	4	101340001	101455000	9.927525305	XPCLR	114999
4	116870001	117920000	.	-1	-1	.	.	0
4	127395001	127540000	.	-1	-1	.	.	0
4	133790001	133890000	4	133790001	133890000	10.22554412	XPCLR	99999
4	134115001	134325000	4	134115001	134325000	14.01313191	XPCLR	209999
4	134835001	135285000	4	134865001	135255000	15.18627497	XPCLR	389999
4	142165001	143550000	.	-1	-1	.	.	0
4	144405001	144845000	4	144605001	144845000	26.34341771	XPCLR	239999
4	145080001	145565000	4	145080001	145565000	23.08061558	XPCLR	484999
4	145675001	145815000	.	-1	-1	.	.	0
4	147125001	147235000	4	147125001	147235000	11.19477255	XPCLR	109999
4	153230001	153990000	4	153230001	153990000	20.20633591	XPCLR	759999
4	154815001	154950000	.	-1	-1	.	.	0
4	157625001	157775000	4	157625001	157775000	25.00154807	XPCLR	149999
4	158070001	158520000	4	158275001	158505000	21.18695197	XPCLR	229999
4	159195001	159595000	4	159530001	159580000	9.667439818	XPCLR	49999
4	160865001	161125000	4	160865001	161125000	11.36081223	XPCLR	259999
4	163320001	163670000	4	163490001	163670000	20.79608861	XPCLR	179999
4	165295001	165570000	.	-1	-1	.	.	0
4	171655001	173280000	.	-1	-1	.	.	0
4	173365001	173665000	4	173415001	173530000	18.82844429	XPCLR	114999
4	176840001	177030000	.	-1	-1	.	.	0
4	181545001	181635000	4	181545001	181635000	9.961548206	XPCLR	89999
4	181685001	181755000	4	181685001	181755000	14.87505852	XPCLR	69999
4	183825001	184040000	4	183910001	184020000	9.929137741	XPCLR	109999
4	184975001	185180000	.	-1	-1	.	.	0
4	190395001	190535000	.	-1	-1	.	.	0
4	190625001	190695000	.	-1	-1	.	.	0
4	195940001	196020000	4	195940001	196020000	9.813049519	XPCLR	79999
4	196090001	196225000	4	196090001	196225000	9.933290574	XPCLR	134999
4	199080001	199300000	4	199100001	199295000	31.62822359	XPCLR	194999
4	199370001	199495000	.	-1	-1	.	.	0
4	199590001	199705000	4	199590001	199705000	16.52077522	XPCLR	114999
4	199780001	200060000	4	199915001	200060000	12.36352305	XPCLR	144999
4	201785001	202010000	.	-1	-1	.	.	0
4	204140001	204305000	4	204140001	204305000	9.789696777	XPCLR	164999
4	206300001	206565000	.	-1	-1	.	.	0
4	207135001	207215000	.	-1	-1	.	.	0
4	207295001	207360000	4	207295001	207360000	12.40800217	XPCLR	64999
4	208590001	208730000	.	-1	-1	.	.	0
4	212280001	212650000	4	212280001	212650000	10.14231168	XPCLR	369999
4	219985001	220060000	4	219985001	220060000	10.55998587	XPCLR	74999
4	220695001	220800000	.	-1	-1	.	.	0
4	222625001	222825000	4	222625001	222825000	20.3386157	XPCLR	199999
4	228900001	229100000	.	-1	-1	.	.	0
4	232590001	232825000	.	-1	-1	.	.	0
5	2975001	3210000	.	-1	-1	.	.	0
5	4805001	5045000	5	4805001	5035000	14.39244885	XPCLR	229999
5	5650001	5735000	5	5650001	5735000	16.96437077	XPCLR	84999
5	7375001	7510000	.	-1	-1	.	.	0
5	8190001	8290000	.	-1	-1	.	.	0
5	10640001	10710000	.	-1	-1	.	.	0
5	14000001	14235000	5	14000001	14235000	12.81776628	XPCLR	234999
5	16515001	16675000	5	16520001	16675000	17.22832923	XPCLR	154999
5	27900001	28250000	.	-1	-1	.	.	0
5	32975001	33075000	.	-1	-1	.	.	0
5	33325001	33665000	5	33465001	33665000	13.26022296	XPCLR	199999
5	33835001	34085000	.	-1	-1	.	.	0
5	35135001	35425000	5	35135001	35425000	14.47584592	XPCLR	289999
5	36130001	36630000	.	-1	-1	.	.	0
5	43965001	44065000	5	43965001	44065000	14.27766271	XPCLR	99999
5	44210001	44390000	5	44210001	44390000	30.35087789	XPCLR	179999
5	44860001	45995000	5	44860001	45995000	21.94476894	XPCLR	1134999
5	46075001	46225000	.	-1	-1	.	.	0
5	46400001	48470000	5	46515001	46815000	21.69250649	XPCLR	299999
5	46400001	48470000	5	46920001	48470000	102.0998718	XPCLR	1549999
5	50035001	50285000	5	50035001	50275000	20.89781542	XPCLR	239999
5	50350001	50700000	.	-1	-1	.	.	0
5	58755001	61100000	5	59655001	60105000	29.6729171	XPCLR	449999
5	58755001	61100000	5	60280001	60980000	93.505862	XPCLR	699999
5	72880001	74825000	5	73045001	73120000	13.73604392	XPCLR	74999
5	72880001	74825000	5	73290001	74815000	53.00731038	XPCLR	1524999
5	74915001	75400000	5	74915001	75305000	23.84182199	XPCLR	389999
5	81340001	82610000	5	82235001	82465000	11.83456189	XPCLR	229999
5	85000001	85120000	.	-1	-1	.	.	0
5	87370001	87530000	5	87370001	87530000	10.23678324	XPCLR	159999
5	95915001	96050000	.	-1	-1	.	.	0
5	97460001	97720000	.	-1	-1	.	.	0
5	99255001	100280000	.	-1	-1	.	.	0
5	139445001	139775000	5	139445001	139760000	13.42532487	XPCLR	314999
5	139830001	139950000	5	139830001	139950000	10.41447628	XPCLR	119999
5	140665001	141205000	5	140870001	141170000	9.297014908	XPCLR	299999
5	151510001	151670000	.	-1	-1	.	.	0
5	151795001	152300000	.	-1	-1	.	.	0
5	154235001	154810000	.	-1	-1	.	.	0
5	173605001	173745000	.	-1	-1	.	.	0
5	178370001	178630000	.	-1	-1	.	.	0
5	182780001	182925000	.	-1	-1	.	.	0
5	183010001	183115000	.	-1	-1	.	.	0
5	186075001	186580000	5	186085001	186280000	13.17428606	XPCLR	194999
5	186655001	187440000	.	-1	-1	.	.	0
5	192355001	192445000	5	192355001	192445000	13.15769845	XPCLR	89999
5	194665001	195005000	5	194680001	194920000	29.67351574	XPCLR	239999
5	206455001	206550000	5	206455001	206550000	12.18938882	XPCLR	94999
5	213910001	214075000	.	-1	-1	.	.	0
5	216135001	216220000	5	216135001	216220000	9.406530241	XPCLR	84999
5	218485001	218760000	5	218500001	218760000	9.658233933	XPCLR	259999
5	221285001	221345000	.	-1	-1	.	.	0
6	64985001	65225000	6	64985001	65225000	9.429237626	XPCLR	239999
6	69855001	69960000	6	69855001	69960000	11.36028805	XPCLR	104999
6	79815001	79965000	6	79815001	79965000	20.66604378	XPCLR	149999
6	80390001	80475000	6	80390001	80475000	12.57769848	XPCLR	84999
6	90925001	91060000	6	90925001	91060000	10.92398401	XPCLR	134999
6	95720001	95830000	6	95720001	95830000	13.43935005	XPCLR	109999
6	96580001	97145000	6	96725001	97040000	16.31272041	XPCLR	314999
6	99375001	99440000	6	99375001	99440000	15.12796431	XPCLR	64999
6	99520001	99775000	.	-1	-1	.	.	0
6	99940001	100225000	6	100040001	100225000	65.47369783	XPCLR	184999
6	100620001	100765000	.	-1	-1	.	.	0
