Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Zm00001d030976	93.9626193195032	2.82567798390255	0.601738786958825	4.6958548212979	2.65494065164721e-06	2.53719600198932e-05
Zm00001d017551	140.449359663925	1.37168182051721	0.292126924875276	4.69549946860547	2.65956059714672e-06	2.54077389853898e-05
Zm00001d052961	29.4977366455917	2.16500959606363	0.461257817875096	4.69370818696863	2.6829667944687e-06	2.56144729778704e-05
Zm00001d020876	309.768791269482	-1.13396536227307	0.241605993056461	-4.69344881692598	2.68637225501537e-06	2.56359397875268e-05
Zm00001d046342	213.399036857361	2.71820505493495	0.579154494861194	4.69340232883184	2.68698306971733e-06	2.56359397875268e-05
Zm00001d018662	70.943708269941	1.03310289187653	0.220226687753814	4.69108854341673	2.71755325412783e-06	2.58935330429447e-05
Zm00001d051887	149.504459104427	1.50707726606221	0.32128344395339	4.69080276131766	2.72135214090398e-06	2.59212142839997e-05
Zm00001d029047	1763.02054703289	-1.1945951601169	0.254744644254054	-4.68938282732075	2.74030294094328e-06	2.60845902524184e-05
Zm00001d012512	49.7625324955423	1.796095269742	0.383041982442095	4.68902979848565	2.74503417397737e-06	2.61210535374146e-05
Zm00001d039370	904.694941943588	-1.38798481555759	0.296206106778591	-4.68587508425368	2.78766257076974e-06	2.65179944908513e-05
Zm00001d044777	19.7962606999354	4.06671415151795	0.868144038320595	4.68437721392974	2.80812441638774e-06	2.67038821550525e-05
Zm00001d034977	630.183579082137	-1.40322838680613	0.299615737559715	-4.68342683944116	2.82118177328685e-06	2.68192579981685e-05
