ID	B	Ca	CHL	Cu	DW	Fe	FW	K	LA	Mg	Mn	N	P	S	Zn
I205	1.31002738235465	1.77901878779475	1.77722472440502	2.5328920702492	1.51605635641336	1.6327191725986	1.53442260193878	1.06247424072969	1.3994254591148	1.47323833784164	1.81315927368673	1.57566814667821	1.04185050403723	1.48054282784241	1.57274985668155
I29	1.92210987506279	1.14310588820111	1.10982246747662	0.909119608430245	0.781223456256671	1.18415772156206	0.719493585255309	0.997869374403743	0.80072120884338	1.32283323867319	1.01204065057791	1.26019629196869	0.943411190014953	1.11733178012458	1.03786178353526
IA2132Goodman-Buckler	1.17090146931751	1.0504379523088	1.23431215311976	1.35278858291939	1.11276434563556	1.2436192419047	1.16991938035726	1.04764464914604	1.07767092231181	1.07727773841383	0.93147400900782	1.29746707951709	1.01103630238663	0.99525502754402	1.17687000364011
Ia5125	1.190782548968	1.60935818007361	1.33178674545778	1.68976999543637	0.765602520190577	1.37578422677813	0.708493962769816	1.05409890525471	0.72219755549714	1.50796170161371	1.83170106561669	1.50013161035779	1.05509631171998	1.37722914534877	2.60222390278673
IDS28	1.07382151795915	1.20367082446257	1.46211543849762	1.77142807225603	1.31370218544194	1.35672105140207	1.3642201422186	1.02670136888622	1.27374260606092	1.26826882370962	1.3014506630725	1.40406693052264	1.00441601283347	1.19020752837787	1.23942798011159
IDS69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
IDS91	1.0582519672856	1.11782806449459	1.2226726221595	1.28940730084952	0.960133277101517	1.27080672690331	1.03063946910972	1.14727821409454	0.993584971613444	1.32894221417185	0.895753883512255	1.32954738603493	0.991312959826407	1.08599984664808	1.10951710359519
Il101	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Il14H	0.804536538864459	1.48467044400412	1.52295901790002	NA	1.08244653230138	1.39559661728963	1.29476722108172	1.08038610163663	1.1688211744222	1.37486510235452	1.41705768706857	1.31281516017268	0.935298446067857	0.845832541451898	NA
ILLHy	1.02744577669307	1.1485622406033	1.34845458880639	1.58823348640914	1.02148961353816	1.27380881415136	1.14679436736027	0.978575425793378	1.06789408169547	1.13003345135044	1.2268524671674	1.40005365377665	1.0811957804643	1.185000608811	1.15057326054145
K148	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
K4	1.18164557594248	1.50884196741176	1.50832505657889	1.62668944463111	1.14143196793972	1.542604405233	1.22464711304601	1.23398261073748	1.0882451634396	1.27013729450111	1.42328115342731	1.40705602077571	1.03896714170903	1.11603995609685	NA
K55	0.928367100836299	1.28669804013539	1.33484591547425	NA	1.26191180499022	1.32812273801464	1.31417887545302	1.12616284052566	1.20205801359794	1.49074123063674	NA	1.28769192276395	1.05252436216476	1.16179955874074	1.42629833570219
K64	1.17999243377787	1.39194793683839	1.45153301344467	1.84443891205116	NA	1.41249638731894	NA	1.05691285798682	NA	1.5752695642957	1.29207742131755	1.47077767812568	1.04527540524342	1.19031832621442	1.39628844727918
Ki11	0.632885728769249	1.53359266244634	1.43933739209462	1.43428865286729	1.55896604955732	1.32017569193379	1.85425929925371	1.05572426578627	1.34358994186079	1.39610885689892	1.73047736625817	1.3700479702485	1.04990943602088	1.369779531656	1.70833684649786
Ki14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ki2021	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ki21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KI3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ki43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ki44	0.994552116215731	1.29854357459977	1.46946870034605	1.91308410833285	1.28640275125158	1.34681766171637	1.3466275431943	1.10138788851531	1.15648901530205	1.26948436167279	1.46725910657436	1.46909433203623	1.04555986262467	1.29379018940964	1.26159756286619
Ky21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KY226	1.0825399968603	1.05556053114852	1.30352636717143	1.48035795098692	1.1266656999316	1.22433238544821	1.16409810636775	1.01674210831891	1.08088623580308	1.24264963096441	1.10127923431731	1.31663531137424	0.991312959826407	0.963191284184805	0.995021187147043
KY228	0.802316060691293	1.28317264457551	1.29065175317003	1.72212840686862	1.08461371843399	1.35584368248497	1.27426344602569	1.02858759874235	1.00010626787181	1.06744477368885	1.35135846751433	1.40023189605307	0.799101425315347	1.07573369189128	1.00178146335592
L317	NA	NA	1.56525598608197	NA	1.35991068588816	1.45475880580052	1.43796564702825	1.04046999769874	1.19887173857918	1.40676499595784	1.4596804207509	1.62581303419544	NA	1.27024836410985	1.77178958394213
L578	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
M14	1.21186452223031	1.08918584306526	1.51062887126159	1.92231297625807	1.11410352220269	1.46154361207299	1.20689136028162	1.11835731154722	1.01020879138584	1.40844041588562	1.38757130459762	1.56531669568075	1.11018124963374	1.30550310857717	1.40328189477276
M162W	1.01619060744059	1.33835001683134	1.46049287289994	NA	1.14734439024405	1.26906593461048	1.4230736518938	1.15529845685042	1.14836531971822	1.72781431060456	NA	1.45016716000063	1.02326751567773	1.23575204466278	1.29256658901194
M37W	NA	1.46048370089694	1.35472834285041	NA	1.17943449487991	1.3539272600038	1.24595360016533	1.05958067863081	1.13034996085309	1.62403577195182	NA	1.34159504828135	0.903717100808118	1.04591125209719	NA
MEF156-55-2	1.65224170463487	1.11889295202423	1.2671094052424	NA	1.35713226165635	1.28771080793591	1.28038566680064	1.0349118304933	1.19613144548619	1.60417332588523	NA	1.24443366332711	1.0439599224565	0.95951427423255	NA
Mo17	0.955282046930984	1.25280757133847	1.40398687506148	1.76250774626212	1.10784405574619	1.46855298222762	1.28201114683594	1.2218366404802	1.17551823693439	1.32253618577409	1.51414654680218	1.36183262422895	1.06688281516959	1.26239207512837	1.32711210439439
Mo18W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MO1W	0.972271266713589	1.30894513530707	1.37599799330235	1.91957637958071	1.27005906703007	1.40024148864136	1.37625038615125	1.00120825950544	1.24518466069209	1.37012487018936	1.32013330627819	1.44065263119874	0.950022225378045	1.19973887517521	NA
Mo24W	1.17999243377787	1.21607460885517	1.32233918617892	1.39922126770431	1.12789436409999	1.31187095555318	1.13380763952992	1.00614577037907	1.07746959599669	1.22213895995273	1.292191178683	1.30256888642666	1.06543887457973	1.15508595213817	1.38337418513798
Mo44	0.948150298364836	1.40377764861448	1.63703921221908	1.79486349750515	1.14337789971731	1.44330197074921	1.31543906124578	1.10117128916454	1.08999299522325	1.48813099038541	1.33463335103452	1.33788697948047	0.973939184526653	1.03726683318751	NA
Mo45	1.11185644359362	1.41703476663118	NA	NA	1.57382845722856	1.3884859913194	1.76411951821213	1.18010026341244	1.35748599913373	1.54362623712504	1.30144809276802	NA	0.987166134097358	1.19889754959092	NA
Mo46	NA	0.91694863497278	1.46417608886134	1.78275843030521	1.21886917333666	1.22949628587224	1.22288522549602	1.07043951699033	1.01700136074667	0.94675415567273	1.04715368492288	1.29989072548522	0.933558094996022	0.993794059905811	1.29753028632002
Mo47	1.21193140422115	0.879227745657125	1.46795372431632	1.48024597715631	1.1204406307131	1.30688639512457	1.18847833038871	1.05010906736973	1.10937262969291	0.88569843277404	1.01618624717114	1.51366153341595	0.958703985208969	1.06638908067256	NA
MoG	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mp339	0.885245216775693	1.48546316129708	1.54454157065266	1.57787495547285	1.42224049406604	1.19104193543136	1.48180150040382	0.918529618540065	1.2083932340166	1.84993568743836	1.64031838233959	1.41086509517097	0.900520559725853	1.05048733432786	NA
MS1334	1.61979720219152	1.25764161857258	1.37220339654852	1.7253429557526	1.07363481235337	1.29481623735948	1.05878940573112	1.06233645209413	1.01859709842463	NA	1.21125718059194	1.34248550966902	1.11845806210622	1.18627872357845	NA
MS153	NA	1.04651636877929	1.39345928415569	NA	0.917743796929781	1.33262625580343	0.909252333424218	1.05833138230631	0.894041909412482	1.22625693450886	1.33170417927824	1.3556179185504	0.990298287002105	1.15949778352232	NA
Ms71	1.1889247727773	1.28567790594683	1.39717541556056	1.96676385070185	1.23929849946388	1.36578993396528	1.31652267769729	1.01729841625943	1.10871932572446	1.2108241158558	1.25217320606137	1.41457376726131	1.05331182619707	1.21736624740887	1.50144820877529
Mt42	1.3343329875244	0.705562459936124	1.01026617038204	0.954994078081196	0.771480868010538	1.05143572213978	0.748012275395992	1.15508918113052	1.06394814138193	0.961564451148692	0.650868212696325	1.16987060402198	0.921154582470943	0.955923872231458	NA
N192	NA	1.08492326409648	1.45345092055278	1.67550393378938	1.2232227507249	1.42829671130517	1.23526034272132	1.01624439076173	1.11380207226026	1.23586342094742	1.37986669488115	1.45749106246384	0.936106625504649	1.0965865611321	1.51472314040475
N28Ht	1.09203090155919	1.20910452797289	1.59154712570994	1.64320388435235	1.43072375444567	1.38202708849611	1.50210059879196	1.12058263610955	1.24385760270954	1.16025897486981	1.81832490478357	1.40775809785776	1.06758760196547	1.17604758484046	NA
N6	0.893873088749383	1.16356275305147	1.39341702847411	1.65980919266734	1.19573672214289	1.31979574938604	1.2256681623464	1.09454710482342	1.0925799529805	1.24088330433132	1.35878285588762	1.30939064114382	0.963710874326732	1.19829775681145	NA
N7A	0.539449841469346	1.03489748644005	1.37100576079864	1.99665864510925	1.3910256955169	NA	1.45830900750501	1.02317348089225	1.30674837521348	1.18975786208772	2.12215072361045	1.33731677049498	0.903661310108949	1.07170785417622	1.1576216139958
NC222	1.34774091129677	1.22033682285808	1.4161032724975	1.81427297244343	1.20540958869117	1.38344876250019	1.24389816469005	0.905454821416687	1.22087934818447	1.41113855658878	1.3783058131192	1.34643289003475	1.04485169128688	1.20833676344291	1.38061307413226
NC230	1.16297162987004	1.29597889258695	1.52037508620154	1.88886103316926	1.42360473697646	1.45077143468588	1.36576491308651	0.930347962329297	1.31108308425419	1.26785433676192	1.38855298631316	1.43688267719415	1.00364513965352	1.37309132680553	NA
NC232	0.961576442138123	1.31047073673429	1.39588833430942	1.64930388074029	1.24333078303089	1.42841752444427	1.30115593381218	1.05164836956176	1.18082560016634	1.5212182401079	1.54154864001361	1.34214157286166	0.944743201765081	1.15052532338955	0.999237133427135
NC236	NA	1.26373854154743	1.35787980776649	2.51350931745235	1.02221541070074	1.38175475159879	1.12815695993986	1.09393127615122	1.07504323622941	1.13632543099279	NA	1.40925046476011	0.996757688293734	1.32100534327594	1.99700542453348
NC238	1.19702998871539	1.20428582724948	1.37119154023174	1.66134601481857	1.32934167571863	1.25123970145893	1.34413364750425	1.01426476831615	1.15848811110232	1.33858140867401	1.23630891189427	1.4050861642617	1.03018900920748	1.16241692299695	1.31736825537999
NC250	0.918336592487627	1.07508182714855	1.52714497117303	1.43143148799804	1.44149265690116	1.4651357858946	1.526101818736	0.991578705787575	1.23968727857986	0.963611483814125	1.16601719477319	1.35802647907547	0.965216992398417	1.17068233785831	0.936164322619686
NC258	1.15730150767045	1.44087882379209	1.62220231102804	2.20938640590637	1.34194563399	1.5410213778334	1.54076231481128	1.06003013975916	1.21359111769864	1.59712044680371	1.4031649289952	1.47390378356557	1.11879340889767	1.28329526520231	1.30317732129867
NC260	1.07049642672724	1.22975477705989	1.48675168351439	2.31914079003304	1.44140397916519	1.44471360535021	1.49823636388547	1.06311696311204	1.28374442653866	1.28010232505734	1.43568840463746	1.62498718251008	1.01700333229003	1.09838223450231	1.39063171948636
NC262	NA	1.18156924709073	1.30240443800599	1.34723691838522	1.09437556976602	1.38134666845065	NA	1.1003542179873	1.02589810501733	1.52526546540184	1.38050228244776	1.35738701787874	1.09043314026447	1.22569698879487	1.38540286446233
NC264	1.06466553545868	1.26352589506761	1.4323181744308	1.55711063907254	1.21629103403471	1.28424837565185	1.37519899923676	1.01387431069463	1.19151846900403	1.17786688258404	1.47543440650985	1.30707937203695	0.924551226049496	1.11409431970665	1.2804547354722
NC290A	NA	1.79170802205385	1.63543465046958	NA	1.37071375652321	1.53496151442673	1.41992222797831	0.901178788341612	1.16817013500267	1.75948451317512	NA	NA	1.04818062698984	1.34578027412222	NA
NC294	1.25729857336194	1.14760020904462	1.26546491498784	1.60114058281437	1.04743331908897	1.35487578263103	1.18364413515397	1.09930508859508	1.12169133502796	1.38306490206904	1.13513697439292	1.34395614123041	0.990298287002105	1.03031486637705	1.09929544965368
NC296	NA	1.93304504814815	1.59525670180705	1.9653237219693	1.35703244793375	1.69785190018506	1.44130314821317	0.91520587522839	1.17085720694747	1.76104206842308	1.87548328112643	1.51189886990541	0.977312779623064	1.29829552422832	1.16713041387034
NC296A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC298	NA	1.22266731837515	1.40951421041393	1.79486349750515	NA	1.37388776465087	1.14203086416952	1.01743077460342	1.05926550829332	1.24442294696472	1.45448209148278	1.42061444845217	0.953649513600466	1.26051795599392	1.4782391399127
NC300	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC302	0.931425393470101	1.23780973003779	1.30374019078994	1.52906046631458	1.27915750865326	1.38621410663686	1.39266900074336	1.07227099896085	1.24817760362991	1.44782924511768	1.78231554815605	1.39280895827217	0.983156796182652	1.16672210250394	1.17355611853487
NC304	1.07763944464309	1.14383579638112	1.39062501791547	1.8122333395557	1.46813624236819	1.34065583806957	1.4499467978272	1.04282028803681	1.21151996434057	0.954087386414308	1.50495412571815	1.33317736285923	0.931501363452895	1.11524165207511	1.11999409787805
NC306	1.36477638142499	0.950425615667622	1.33909396872249	1.41061297443091	1.11479749689213	1.29284488575963	1.16586105095822	1.14910239672767	1.13367402237996	1.28334134352411	1.12160604927527	1.36750379367033	1.09834653570453	1.12012339670377	1.29062238164252
NC310	1.21130975927268	1.67391550098088	1.4005645155471	NA	1.19352127242417	1.59489907579743	1.31550517072463	1.0781217061315	1.30142800360438	1.40676499595784	NA	1.22457426448505	0.910332389534911	1.08232547173563	NA
NC314	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC318	1.15501221160385	1.36986985516292	1.5639398588623	2.008750767221	1.34564299421253	1.3336658530233	1.416229639666	1.05841071359173	1.23966964008607	1.91138520065123	1.05129015027485	1.48649867641114	1.00775949697234	1.27142860382044	1.58314849152298
NC320	1.29707425409362	1.68412118566733	1.59169638049006	1.9653237219693	NA	1.51086095458469	1.32590598129875	1.06760492897968	1.20782553459184	1.70385365579955	1.72030774475085	1.59865996631212	1.06360193586594	1.33986038231276	1.92984520950757
NC324	0.780289594638085	0.93620687150295	1.30443397799793	NA	1.18288151942763	1.2775653289699	1.23762915363386	1.02590158394145	1.08181804355995	1.03531738781367	NA	1.26303638705585	0.952727993213292	0.944699036925127	1.16720082505928
NC326	1.11404462239356	1.46428256761413	1.6179860651228	2.02406396843409	1.45230982029373	1.39165372962935	1.46124701406451	1.08388972929219	1.30626080125732	1.33602064131391	1.66688320753638	1.48601961709234	1.06609053803837	1.185000608811	1.3784504689836
NC328	0.841071574694405	1.04368211082497	1.31635025794181	1.43609334219726	1.30062632319325	1.40186738474224	1.62175707669411	1.30603697856284	1.2549446639212	1.05270589836268	NA	1.37673621209136	1.00921591415795	1.04792689516985	1.02310798625001
NC33	0.994937145702366	1.62135421305073	1.61892055671173	1.8122333395557	1.0211962861435	1.47913111583758	1.06866851412084	1.08399897820298	0.843047337265014	2.17508194606318	1.29974309758828	1.36050949343755	1.00563330834087	1.13635636611453	1.9587543513199
NC336	0.735898076221238	1.31276026093665	1.59852922891508	1.77313291210591	1.60984355860794	1.13916712371211	1.51047315097098	0.858867700308595	1.30574649245732	1.42899379519816	NA	1.46178953436427	1.1003071949491	1.15949778352232	1.16894330331029
NC338	1.15730150767045	1.67313539415419	1.43746150304605	1.50576136227515	1.21969707915875	1.30686911217451	1.26757596731578	0.917009832196594	1.10359632441271	1.88076687373382	1.47929889981067	1.39399472291481	NA	1.24437363789989	NA
NC340	NA	0.9420744227806	1.51942577827035	1.96608807666957	1.48863768162609	1.48665917445615	1.52679338036255	0.941432378011484	1.39326783451879	1.303564496253	0.886528924847836	1.5507666114286	1.02678247952857	1.30946103480652	1.17530020629376
NC342	1.28830267766825	1.25656249912443	1.38454243615554	1.96676385070185	1.00759461842234	1.33848936523857	1.07555234645111	1.06034179752007	1.00331449375572	1.46832823583672	1.24922531759355	1.44511040917569	1.0359464185569	1.27518890157661	1.19116682040374
NC344	1.1532452968756	1.95483342315049	1.55734649662328	NA	1.38347625440451	1.57261450517294	1.50081756759435	1.06690420457031	1.32132736552918	1.82723544748127	2.02004955321057	1.51555932677341	1.15987081791291	1.33309839688934	1.53241173723878
NC346	0.88044292429894	1.36245031682692	1.68810583717776	1.62296314430845	1.31472487586223	1.33309877899279	1.55579750139929	0.935456679755237	1.26010037433733	1.44257491849043	1.15675222048742	1.46734999586005	1.02383511163532	1.09397464177324	0.927421559723835
NC348	1.17611291849626	NA	1.62481588892731	2.02406396843409	1.34320439255031	1.50709628842466	1.43654785816298	1.01768218616285	1.34372120338167	NA	1.28195582593149	1.50625044689176	1.00415643253115	1.25959764530574	1.40195429903956
NC350	1.1927219893878	1.45352153184652	1.26319067093259	1.66134601481857	1.47317251430133	1.24111673555318	1.56409564410601	0.990837321664368	1.35757624706056	1.57430959748299	1.45777458722293	1.39727341148788	0.941374998949125	1.25704640827156	1.5668373293518
NC352	0.84379887402344	1.01944124871664	1.40015727180253	1.21395228266717	0.995842852006103	1.15919086425748	1.01544527592888	1.0064124819692	1.01328492090435	1.0383539043047	NA	1.26989563113453	0.835277521063064	0.967929323496485	1.02243294288094
NC354	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC356	1.14410806473757	1.49255759547992	1.65502781186582	1.78361432974196	1.26129242625667	1.36013277194638	1.24772038182239	0.894396933447387	1.04728046616468	NA	NA	1.40909182727579	1.06068055894265	1.20833676344291	1.38252947345842
NC358	0.983764730861207	1.17754330369193	1.69003555495181	2.03013475675614	1.45201100432105	1.41257875482761	1.44933425914228	1.03144389866184	1.1651089484114	0.949677772280231	NA	1.48660037490783	1.05920377828494	1.35909505376693	1.26935752014935
NC360	0.83425035302646	1.04559512976458	1.5887748238275	1.3028087064792	2.06121301575667	1.31256093567892	2.07801113479157	0.876244209661117	1.7070518233448	0.954579213552803	0.926560246105848	1.39766488357829	0.949058638927623	1.19031832621442	0.985694754233304
NC362	1.05931039004913	1.21032149208629	1.47478904302265	1.56228211172845	1.29390660333718	1.43322312086637	1.42007161697556	1.21460340055459	1.16241439838912	1.05852678596024	NA	1.39946128518194	1.08871580090976	1.2342982977134	NA
NC364	1.05546503346917	1.29922740553687	1.29731621485594	1.37434666005776	1.23099210814076	1.41708561746216	1.2757403070226	1.16234914907139	1.07149577360664	1.51355743918675	NA	1.32891107941874	1.07068503089519	1.21740424891103	1.26060961066999
NC366	0.898316679070548	1.24375470360152	1.40984820260219	1.45441208547777	1.2461078545772	1.30830324938192	1.32126176736833	0.977935139442069	1.12138344324547	1.33737903328002	1.31778519270526	1.31407811302431	0.910332389534911	1.04150760722139	0.979826217841158
NC368	1.07087031279829	NA	NA	NA	1.38736544850784	1.1984517854067	1.51506717052296	1.19779522148941	1.20508143947496	1.09142462050533	1.6129149631605	1.36145849212892	0.99444826425667	1.12639818088604	0.980001291423871
ND246	1.18743513360828	1.11781685294808	1.28288474404517	NA	1.33090442565856	1.39741645458349	1.37289675649555	1.0575434590279	1.19968000516414	1.36105994640554	0.854096490751388	1.32866311524434	1.1003071949491	1.10165831431837	1.64042631452559
Oh40B	0.934841791248905	1.0860976580962	1.41800238554408	1.48052155410327	1.18820125727286	1.34981276732524	1.39278086010262	1.05630142355502	1.18672946020955	NA	1.54773644707578	1.34558290722984	0.966909773416213	1.12922938624056	NA
Oh43	1.57515363127462	1.05062389127212	1.56363093693189	1.71115846946472	0.988516067328475	1.44579372188041	0.957414264724529	1.0286752483706	0.954451656266565	1.32253618577409	1.00920371854985	1.4531528597516	0.978706072732675	1.25262099187619	1.54689323448383
Oh43E	1.30257477681169	1.28793363679018	1.54575281118188	1.64239521678406	1.23249185623388	1.28189007757466	1.32731573732817	1.02793503824907	1.22051801747193	1.37031568578218	1.50413791851279	1.33040470852892	0.934181743940976	0.916672198842439	1.18126538244115
Oh603	0.954843528430099	1.15843345510066	1.23928701355923	NA	1.31340417780355	1.25312157099974	1.32913300787211	1.08490986849607	1.26456898072346	1.14606396318106	1.18271161815396	1.30769873346783	1.02131475747199	1.13974750420777	1.12582855520403
OH7B	1.18450713675992	1.80938555086053	1.4185643943803	NA	1.21298744553919	1.31491391939013	1.31606704929179	1.00407917662775	1.13338084423555	1.97335350171151	NA	1.3052067660872	0.979199774496916	0.990719888778264	NA
Os420	0.826213445764861	1.17535446149404	1.33709529986975	1.53407175603424	0.866296937361638	1.31659557112368	1.04395788090918	1.1590869276871	0.953205317611953	1.27179583622754	1.13863835883641	1.29066140138214	0.92138876218913	1.01471848065691	0.914665145705339
P39Goodman-Buckler	1.09495375126692	0.844411027168866	1.2599560579874	1.48144525708005	0.939697982930203	1.29998702338388	1.02150709208755	1.24093052126603	0.969595777701412	0.983779803236023	0.919788236237954	1.29121326890806	0.994876377054875	1.0623839480891	1.30754623143735
Pa762	1.01190509771614	1.39255440921699	1.50167697955324	1.91655557665429	1.40308732776439	1.37935614729027	1.51464943168906	0.967077215782938	1.28689486599747	1.26824148519214	1.30602792048957	1.41407750184006	0.957559334186601	1.21736624740887	1.18285119311245
Pa875	0.842354707995059	1.24320292996129	1.65193291195712	1.90526349436037	1.38135670178244	1.42025600851213	1.45782252917215	1.02617523022184	1.20939641773103	1.0516085086821	1.36223235264563	1.44830255013552	1.0382161001756	1.26239207512837	1.23527300786437
Pa880	0.882790217740034	1.52305340683295	1.57723173142051	2.19596432163079	1.44499848049887	1.38478179173552	1.58511800132147	1.0502084987587	1.302268305726	1.49748664584925	1.51003851763777	1.42112532452325	1.06161496277471	1.18211150294155	1.31154269478598
Pa91	1.09491079399081	1.25558328713945	1.48980448672508	NA	1.23468930351134	1.44630439323784	1.38905870435826	1.04189756278758	1.1458911162418	1.28826452651385	1.2750405509634	1.45268514602326	1.0189782377156	0.957317820447791	NA
R109B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
R168	1.26497140808625	1.21152253385328	1.31268381771103	1.50576136227515	1.05439897083283	1.33414721497548	1.022623229911	1.02406578165575	1.02458431044879	1.33796406262783	1.31863196330494	1.35251952939017	1.02501670398343	1.15949778352232	1.35277907385854
R177	1.08703053580557	1.38056497462797	1.32478606542686	NA	1.15612475317067	1.31512447691209	1.21770616629882	1.03933735327227	1.12688237554161	1.44178824126087	1.54028875409066	1.26638412324339	0.928247602299811	1.04792689516985	NA
R229	1.3685948452529	1.58213003961475	1.24345517238975	NA	1.13488340569299	1.17318922760561	1.35812869845392	0.995002829058884	1.14837556841227	1.25953786520574	NA	1.31511410590474	0.826525127381175	0.947149556091262	1.04038051872905
R4	1.03379820276618	1.09307882322198	1.44149821015743	1.27082691117024	1.20345495328859	1.33415836390606	1.31237245305299	1.03840258220977	1.07598327566327	0.867109776509076	1.17581205172668	1.34862620315068	0.975467266045494	1.12777971438153	1.0284415814464
SA24	1.09069659229485	1.09188606871065	1.52684873915446	1.62246629493484	1.20521671185369	1.39019016516937	1.22121558117295	1.03111086722408	1.11987685684982	1.27213525092167	1.68234676556148	1.44038026027391	0.997353324652262	1.23033438820204	1.28726614288773
SC213R	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SC357	0.856045669363435	1.43506144587599	1.24886230793062	1.05378285651881	1.21631465408027	1.17927771170495	1.3682683544461	1.06997101619651	1.06897016515374	1.33770470540804	1.89635305214638	1.23237784280126	1.01654780183701	1.05950940696813	1.00075729624027
SC55	1.00077803896305	1.28627257530128	1.64056614558417	1.7396849117176	1.17253997878291	1.48693681748153	1.2824173161581	1.01925154177145	1.10062192178592	1.36627914572558	1.63342331472852	1.52050847206664	1.02022609106519	1.28646094140524	1.48790503120515
SD40	NA	NA	1.51442464300602	NA	1.21899467072024	NA	1.29463968002513	1.12264725691121	1.08653851299821	1.53447591186781	1.19978524991136	NA	0.843318956024729	1.20787510905504	1.29256658901194
SD44	1.13073939428774	1.06865023147912	1.37628777766673	1.73756337977291	1.16526551532864	1.36398501972029	1.21850430165963	1.1695419421983	1.08670219340594	1.05126358762586	1.14470422610794	1.44391207882623	1.0778996625114	1.26239207512837	NA
Sg1533	1.30589684255606	1.75484384146369	1.28982726300183	1.71601438247844	1.24067156920029	1.38537019503367	1.33871873936634	1.01160228349554	1.15617820510433	1.337674110145	2.60612376727476	1.31359761103155	0.946192587915417	1.07170785417622	1.10933389771517
Sg18	1.13038558989462	1.39784417118576	1.58695101907668	1.82311366901078	1.43111980481182	1.34881221934428	1.3335571022227	1.03028575390923	1.32495037039034	1.46759014573829	1.31439699919231	1.4508286334966	1.04966649625677	1.35123719360062	1.01574024667198
T232	0.722628562581687	1.23001606223138	1.56016144527115	1.45441208547777	1.50920459792075	1.29085016217563	1.47609145652907	1.00940266196977	1.29800434999305	1.75948451317512	1.13638193759642	1.37980582412228	1.04818062698984	1.14294798220418	1.01284306896217
T234	0.949074536778857	1.26932920461888	1.45713461659798	1.64239521678406	1.11867689204455	1.39505125291981	1.27384763207245	1.0282039420688	1.09986248697655	1.39332779192469	NA	1.41445183051807	0.933942846318886	1.09329857824977	NA
T8	1.24624687030955	1.45309912249733	1.64252175230569	NA	1.16719416957827	1.49028556900466	1.35046546854469	1.17761560583275	1.06824109119009	1.28334134352411	1.85728431299867	NA	1.02081576606729	1.24558518712867	1.43447197696438
Tx303	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Tx601	NA	1.58698310273726	1.5127925874916	1.90526349436037	1.4193354632716	1.37935614729027	1.77313484758921	1.05176444708094	1.29814826068584	1.24848150594921	1.32771070526331	1.43971291602835	0.896544276836288	1.30215030423912	1.38477725599761
Tzi10	1.08347361109534	1.53445052434542	1.47465910999834	2.03013475675614	1.34999157352672	1.37611642892669	1.37771744632695	1.01500469559482	1.09331004913127	1.43046508984664	2.22700829595763	1.43954242554397	0.956300819711006	1.28041051235686	1.52341433717051
Tzi11	1.05556284037804	1.45681286140217	1.46090102893677	1.46429004665895	1.26191802312686	1.50014548614864	1.23069628064405	0.971935554551751	1.10002404466488	1.46911384765148	1.41456861636559	1.37589294039613	1.01735149384091	1.17425334757525	NA
Tzi16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Tzi18	NA	1.14790968126507	1.57329687194875	NA	1.34822820910772	NA	1.46548671810864	0.978249178358191	1.19859165894167	1.29756315275929	1.45422598651345	1.39595706197859	0.974678431678929	NA	NA
Tzi25	0.940365149213705	1.07609895299774	1.45574851396446	2.03013475675614	1.18302301183412	1.50049774532609	1.24351174569761	1.0380954646015	1.15326348187531	1.28826452651385	NA	1.57535890689202	0.920730764100021	1.33152100173172	1.15746712270142
Tzi8	NA	0.87673692841205	1.58789344854036	1.79486349750515	1.03761632938031	1.30411492530241	1.10086097705342	0.95159702037702	0.981170417124246	1.17836804733445	0.873381990467118	1.40317837807607	0.926276637148811	1.23499361964253	1.14936379146644
