id	B	Ca	CHL	Cu	DW	Fe	FW	K	LA	Mg	Mn	N	P	S	Zn
NC350	13.7760481172457	0.299608968728344	294.716706574908	6.74509416934653	5.26262906980449	79.6796173166469	20.3704084461944	2.32762189182413	972.157012499218	0.136160140126614	52.5572240483632	2.03604854294474	0.32464301756223	0.151306415712413	18.2158088201093
NC352	11.872612644122	0.311254500888851	274.931974019008	8.00460088359996	6.98509713872079	78.2017819784857	29.5123988370107	2.41771074692971	1161.2994017074	0.187619721856986	56.7612965601045	2.10118060981897	0.318083459562259	0.169011282555295	21.064970807991
NC354	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NC356	16.069277160662	0.253776035993677	234.344768930695	5.8468153956544	5.83634870683611	71.6337389766909	23.5575330229449	2.27435431932642	1058.48069485308	0.139091219143474	43.0193073722817	1.95435740031341	0.310856807014633	0.146292662363667	19.9304605538562
NC358	12.7718978976663	0.318918296208207	256.663361247743	5.4871844809968	4.87361919716002	70.1741738651809	22.0644457049143	2.43519323810084	1013.95936275793	0.167399512393023	NA	1.89376369480317	0.334945648840052	0.130065076512503	17.283269960875
NC360	16.3690389118435	0.39938814706145	262.578079577196	8.00460088359996	4.81487637962046	74.5528691997108	20.8266168745096	2.81631154563153	956.531336617438	0.207839931320949	68.8375900887973	1.96367950885344	0.318083459562259	0.146292662363667	21.4431408927026
NC362	16.6688006630249	0.361069170464667	284.838398807254	8.72386271291515	6.52168157813095	72.1202606805275	27.2535360595993	2.31631229813714	1087.57151696423	0.228060140784913	NA	2.04757848571376	0.274723544276504	0.156029213874365	NA
NC364	20.865465179565	0.368732965784024	268.055749754226	8.36423179825756	6.24102144988639	71.1472172728542	25.2149648467072	2.03659243939902	1074.1145892717	0.199751847535364	NA	2.07787533846888	0.281950196824129	0.156029213874365	18.0396101302982
NC366	12.7718978976663	0.322750193867885	310.099782017281	6.92570813962718	7.79444262482137	74.3096083477925	33.3028125436739	2.53309518865918	1369.55958438771	0.11887100967951	53.0134813270619	2.12681640830407	0.313265691197175	0.172256799725528	24.846671655107
NC368	15.4697536582992	0.265271728972712	289.616791940408	7.28533905428477	5.51652670023185	81.1209122015056	21.1867761104748	1.82680254534543	1032.14412256023	0.139091219143474	37.1893725653266	2.0569005942538	0.286767965189213	0.159274731044597	19.9304605538562
ND246	14.8702301559363	0.364901068124346	372.859896705167	NA	4.2307116940882	71.3904781247726	14.6409694140971	1.95617298001181	718.631467770938	0.143135261036267	87.5766662540102	2.13147746257408	0.281950196824129	0.181993351236226	21.4431408927026
Oh40B	19.6664181748392	0.39938814706145	279.21504591275	8.00460088359996	6.98509713872079	78.9315645342406	26.4912572848364	2.13099789172313	1225.65448255623	NA	51.7642095827144	2.00096794301358	0.289176849371755	0.149538179533899	NA
Oh43	22.0645121842907	0.311254500888851	246.523844111539	6.92570813962718	6.22796749043316	70.1741738651809	24.6065405063388	2.17295587053385	1118.08192134124	0.122915051572303	57.177720474887	1.94503529177337	0.308447922832091	0.149538179533899	21.4431408927026
Oh43E	16.069277160662	0.261439831313034	255.585309138434	6.56607722496959	5.70907260216707	80.6343904976689	22.0994126210274	2.45267572927197	953.22890754018	0.110782925893925	37.6057964801091	2.08952797414392	0.346990069752762	0.201466454257622	19.9304605538562
Oh603	16.9685624142063	0.307422603229172	259.926654119165	NA	6.52494506799426	82.8237381649338	26.9248470481359	2.22540334404725	1266.67650670223	0.151223344821852	47.1835465201068	2.02194268722867	0.281950196824129	0.152783696704132	18.4177802150098
OH7B	13.3714214000291	0.338077784506598	281.691652109811	NA	6.65874815238992	78.9315645342406	25.4842101007783	2.05407493057015	1189.33529546323	0.135047177250681	55.0956009009745	2.18974064094931	0.35662560648293	0.191729902746924	NA
Os420	16.9685624142063	0.311254500888851	270.85285792973	6.56607722496959	7.7683347059149	76.2556951631391	32.7468385739784	2.61701114628062	1375.02768105581	0.139091219143474	53.0134813270619	2.12215535403405	0.351807838117846	0.169011282555295	27.4938622480882
P39Goodman-Buckler	11.1443679595322	0.50461954701065	327.538501117636	6.46127814462789	4.67705072916837	78.1395133152316	18.0208531819098	2.03222086058912	801.161584156405	0.229057018858819	167.660597256713	2.20349465095162	0.316654140211984	0.195375960369683	27.0339416178461
