H99	H99	12.7718979	0.272935524	258.9651482	5.846815396	3.812984992	73.82308664	14.80531392	2.176452369	730.0761222	0.139091219	NA	1.996306889	0.30122127	0.146292662	17.66144005
H105W	H105W	13.9709449	0.299758808	252.9338837	5.487184481	5.04005718	74.0663475	20.59583523	2.295333309	996.9966216	0.155267387	NA	2.000967943	0.274723544	0.152783697	NA
Hi27Goodman-Buckler	Hi27Goodman-Buckler	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HP301	HP301	13.3714214	0.372564863	240.5508527	6.20644631	5.885301055	73.33656494	24.95970636	2.183445365	1168.770185	0.151223345	53.42990524	1.952026873	0.284359081	0.143047145	22.57765115
I29	I29	12.0005387	0.30582141	316.3548245	8.707675873	5.684702878	79.4253506	23.65035112	2.215016136	1049.249987	0.14078819	74.89615695	2.167030182	0.313480846	0.166546065	28.2502552
I137TN	I137TN	15.91647498	0.262334318	290.3172455	5.060295873	6.318726034	70.67875636	26.7150193	2.021170988	1130.911347	0.12937023	36.85862646	1.941848664	0.270697021	0.146501433	18.82396561
I205	I205	15.42522168	0.212634784	238.4802526	4.214880416	5.486079137	62.70946596	22.20937171	2.188134478	1054.232343	0.13399828	30.65465465	1.811501608	0.291267789	0.128106206	16.08711941
i1677a	i1677a	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
IA2132Goodman-Buckler	IA2132Goodman-Buckler	16.28139242	0.423857804	344.0262009	8.707675873	6.745644323	81.03264719	27.72058029	2.166629152	1078.239184	0.276586388	82.03188313	2.236920414	0.303960964	0.190570978	29.46656877
Ia5125	Ia5125	14.56905093	0.249909435	262.1222161	5.33807928	6.551865064	73.63908284	26.29573124	2.188134478	1209.619461	0.12720837	47.06682486	1.884430546	0.291267789	0.137716171	14.87080583
IDS28	IDS28	12.42862408	0.318246294	270.3866242	7.584477009	4.851452063	76.85367604	18.8327483	2.059102519	880.2711236	0.12041846	57.77041412	1.993823954	0.294441083	0.147326136	25.81762804
IDS69	IDS69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
IDS91	IDS91	15.85330705	0.355520945	320.0553057	8.707675873	6.871600842	77.818054	27.29043718	2.118242167	1189.913408	0.16115792	78.46402004	2.124488301	0.294441083	0.171351048	26.42578483
Il14H	Il14H	16.06927716	0.307422603	251.7101489	NA	6.149643734	72.85004324	26.4003433	2.540088185	1113.16714	0.139091219	46.35069869	2.15012168	0.310856807	0.233921626	NA
Il101	Il101	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ILLHy	ILLHy	15.76951541	0.487521793	279.0693632	6.566077225	6.515154598	80.14786879	27.01226434	2.316312298	1245.456731	0.219972057	53.84632916	2.110502718	0.284359081	0.162520248	26.73752208
K4	K4	12.1723744	0.276767422	259.6935618	7.285339054	6.900246402	72.36352153	29.97396213	2.144983885	1309.583774	0.195707806	48.01639435	1.933382656	0.253043587	0.156029214	NA
K55	K55	16.66880066	0.357237273	301.1839997	NA	4.867092217	74.79613005	18.52929049	1.987641464	874.295203	0.18357568	77.16606838	2.192071168	0.313265691	0.165765765	25.22484174
K64	K64	11.57285089	0.276767422	253.1961126	5.846815396	NA	68.22808705	NA	2.162466376	NA	0.135047177	47.59997043	1.877450005	0.267496892	0.146292662	20.30863064
K148	K148	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KI3	KI3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ki11	Ki11	19.27799003	0.293396527	289.7113595	7.022877577	6.740799842	75.24637944	27.37108901	2.182758147	1264.681025	0.188317559	42.78538915	2.005978777	0.300787671	0.142521153	17.30343299
Ki14	Ki14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ki21	Ki21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ki43	Ki43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
